places=2304   b=4   r=29   d=13   w=3   n=511   l=32   m=1024   z=3
[722] 317683971 ns 0.321643807455429 Gnodes/s ( nodes: 102181082 )
[723] 330290526 ns 0.309367281094826 Gnodes/s ( nodes: 102181082 )
[724] 340943158 ns 0.299701224683324 Gnodes/s ( nodes: 102181082 )
[725] 341427129 ns 0.299276399913728 Gnodes/s ( nodes: 102181082 )
[726] 319498761 ns 0.3198168333429 Gnodes/s ( nodes: 102181082 )
[727] 324275009 ns 0.315106249831297 Gnodes/s ( nodes: 102181082 )
[728] 340018440 ns 0.300516295527972 Gnodes/s ( nodes: 102181082 )
[729] 318947314 ns 0.320369783706659 Gnodes/s ( nodes: 102181082 )
[730] 302921310 ns 0.337318896448718 Gnodes/s ( nodes: 102181082 )
[731] 302707921 ns 0.337556683890013 Gnodes/s ( nodes: 102181082 )
[732] 347456092 ns 0.294083437742689 Gnodes/s ( nodes: 102181082 )
[733] 336071540 ns 0.304045626713884 Gnodes/s ( nodes: 102181082 )
[734] 320404484 ns 0.318912771520389 Gnodes/s ( nodes: 102181082 )
[735] 325500004 ns 0.313920370950287 Gnodes/s ( nodes: 102181082 )
[736] 323193604 ns 0.316160594564241 Gnodes/s ( nodes: 102181082 )
[737] 332652513 ns 0.307170630032186 Gnodes/s ( nodes: 102181082 )
[738] 316153296 ns 0.323201065093435 Gnodes/s ( nodes: 102181082 )
[739] 392403971 ns 0.260397675741156 Gnodes/s ( nodes: 102181082 )
[740] 353511641 ns 0.289045876144147 Gnodes/s ( nodes: 102181082 )
[741] 351322305 ns 0.290847123982065 Gnodes/s ( nodes: 102181082 )
[742] 325963136 ns 0.313474349443 Gnodes/s ( nodes: 102181082 )
[743] 340610606 ns 0.299993835189031 Gnodes/s ( nodes: 102181082 )
[744] 345476032 ns 0.295768946425783 Gnodes/s ( nodes: 102181082 )
[745] 355643141 ns 0.287313518018895 Gnodes/s ( nodes: 102181082 )
[746] 309439924 ns 0.330212988289126 Gnodes/s ( nodes: 102181082 )
[747] 335244706 ns 0.304795512565081 Gnodes/s ( nodes: 102181082 )
[748] 318406396 ns 0.320914037166515 Gnodes/s ( nodes: 102181082 )
[749] 333198806 ns 0.306667011285749 Gnodes/s ( nodes: 102181082 )
[750] 334533866 ns 0.305443162516766 Gnodes/s ( nodes: 102181082 )
[751] 339397203 ns 0.301066364415502 Gnodes/s ( nodes: 102181082 )
[752] 325365619 ns 0.314050028746276 Gnodes/s ( nodes: 102181082 )
[753] 314590426 ns 0.324806712331417 Gnodes/s ( nodes: 102181082 )
[754] 386986326 ns 0.264043133141609 Gnodes/s ( nodes: 102181082 )
[755] 307476220 ns 0.332321901186375 Gnodes/s ( nodes: 102181082 )
[756] 312595376 ns 0.326879697670256 Gnodes/s ( nodes: 102181082 )
[757] 294241894 ns 0.347268978631574 Gnodes/s ( nodes: 102181082 )
[758] 331968246 ns 0.307803783136535 Gnodes/s ( nodes: 102181082 )
[759] 354121364 ns 0.288548199537603 Gnodes/s ( nodes: 102181082 )
[760] 293457039 ns 0.348197754424967 Gnodes/s ( nodes: 102181082 )
[761] 314159805 ns 0.325251927120339 Gnodes/s ( nodes: 102181082 )
[762] 317637391 ns 0.321690974977187 Gnodes/s ( nodes: 102181082 )
[763] 310907469 ns 0.328654317403999 Gnodes/s ( nodes: 102181082 )
[764] 335840701 ns 0.304254611474266 Gnodes/s ( nodes: 102181082 )
[765] 314033184 ns 0.325383071618317 Gnodes/s ( nodes: 102181082 )
[766] 308156635 ns 0.331588128874785 Gnodes/s ( nodes: 102181082 )
[767] 342666267 ns 0.298194166862652 Gnodes/s ( nodes: 102181082 )
[768] 335396515 ns 0.304657554357713 Gnodes/s ( nodes: 102181082 )
[769] 424242005 ns 0.240855645588418 Gnodes/s ( nodes: 102181082 )
[770] 316786585 ns 0.322554952887288 Gnodes/s ( nodes: 102181082 )
[771] 326434144 ns 0.313022040978654 Gnodes/s ( nodes: 102181082 )
[772] 314498055 ns 0.324902111079828 Gnodes/s ( nodes: 102181082 )
[773] 343034880 ns 0.297873738087509 Gnodes/s ( nodes: 102181082 )
[774] 323398918 ns 0.31595987590781 Gnodes/s ( nodes: 102181082 )
[775] 334212530 ns 0.305736837574582 Gnodes/s ( nodes: 102181082 )
[776] 316165763 ns 0.323188320678479 Gnodes/s ( nodes: 102181082 )
[777] 319212162 ns 0.320103975236382 Gnodes/s ( nodes: 102181082 )
[778] 324198247 ns 0.315180859074787 Gnodes/s ( nodes: 102181082 )
[779] 338081476 ns 0.302238038028443 Gnodes/s ( nodes: 102181082 )
[780] 349234020 ns 0.292586277820242 Gnodes/s ( nodes: 102181082 )
[781] 304515891 ns 0.335552544284134 Gnodes/s ( nodes: 102181082 )
[782] 336225330 ns 0.303906555761281 Gnodes/s ( nodes: 102181082 )
[783] 341022054 ns 0.299631888323563 Gnodes/s ( nodes: 102181082 )
[784] 324346034 ns 0.315037248150844 Gnodes/s ( nodes: 102181082 )
[785] 341074502 ns 0.299585813072594 Gnodes/s ( nodes: 102181082 )
[786] 325455380 ns 0.313963413356387 Gnodes/s ( nodes: 102181082 )
[787] 354492193 ns 0.288246353566382 Gnodes/s ( nodes: 102181082 )
[788] 324230073 ns 0.315149921333793 Gnodes/s ( nodes: 102181082 )
[789] 304912956 ns 0.335115579673827 Gnodes/s ( nodes: 102181082 )
[790] 342023042 ns 0.298754965169861 Gnodes/s ( nodes: 102181082 )
[791] 297123495 ns 0.343901050302333 Gnodes/s ( nodes: 102181082 )
[792] 311306828 ns 0.328232704230952 Gnodes/s ( nodes: 102181082 )
[793] 304011182 ns 0.336109617178489 Gnodes/s ( nodes: 102181082 )
[794] 349666507 ns 0.292224390825055 Gnodes/s ( nodes: 102181082 )
[795] 340867095 ns 0.299768101699579 Gnodes/s ( nodes: 102181082 )
[796] 331058729 ns 0.308649411869155 Gnodes/s ( nodes: 102181082 )
[797] 318567776 ns 0.320751468598004 Gnodes/s ( nodes: 102181082 )
[798] 336974670 ns 0.30323075025194 Gnodes/s ( nodes: 102181082 )
[799] 436105249 ns 0.234303719650941 Gnodes/s ( nodes: 102181082 )
[800] 336206781 ns 0.303923322712518 Gnodes/s ( nodes: 102181082 )
[801] 370661142 ns 0.275672495499946 Gnodes/s ( nodes: 102181082 )
[802] 322468022 ns 0.316871984286243 Gnodes/s ( nodes: 102181082 )
[803] 512485326 ns 0.199383429760875 Gnodes/s ( nodes: 102181082 )
[804] 346058422 ns 0.295271189787717 Gnodes/s ( nodes: 102181082 )
[805] 382768557 ns 0.266952653584866 Gnodes/s ( nodes: 102181082 )
[806] 324356490 ns 0.315027092567194 Gnodes/s ( nodes: 102181082 )
[807] 313630007 ns 0.325801357393714 Gnodes/s ( nodes: 102181082 )
[808] 300365126 ns 0.340189566481163 Gnodes/s ( nodes: 102181082 )
[809] 343153695 ns 0.297770601013053 Gnodes/s ( nodes: 102181082 )
[810] 340778101 ns 0.299846385962459 Gnodes/s ( nodes: 102181082 )
[811] 288929367 ns 0.353654192583338 Gnodes/s ( nodes: 102181082 )
[812] 335520247 ns 0.304545203795108 Gnodes/s ( nodes: 102181082 )
[813] 311035806 ns 0.328518710800775 Gnodes/s ( nodes: 102181082 )
[814] 330720711 ns 0.308964871571046 Gnodes/s ( nodes: 102181082 )
[815] 319759911 ns 0.319555636854052 Gnodes/s ( nodes: 102181082 )
[816] 339929780 ns 0.300594675759211 Gnodes/s ( nodes: 102181082 )
[817] 312277524 ns 0.327212412507792 Gnodes/s ( nodes: 102181082 )
[818] 308376122 ns 0.331352120706674 Gnodes/s ( nodes: 102181082 )
[819] 356737097 ns 0.286432453645268 Gnodes/s ( nodes: 102181082 )
[820] 327355722 ns 0.312140815427689 Gnodes/s ( nodes: 102181082 )
[821] 309222357 ns 0.330445324171693 Gnodes/s ( nodes: 102181082 )
[822] 311301771 ns 0.328238036268673 Gnodes/s ( nodes: 102181082 )
[823] 344544251 ns 0.296568820125227 Gnodes/s ( nodes: 102181082 )
[824] 339104601 ns 0.301326144495456 Gnodes/s ( nodes: 102181082 )
[825] 313497053 ns 0.325939529645276 Gnodes/s ( nodes: 102181082 )
[826] 309686083 ns 0.32995051314592 Gnodes/s ( nodes: 102181082 )
[827] 331213561 ns 0.30850512790447 Gnodes/s ( nodes: 102181082 )
[828] 338132233 ns 0.302192669102919 Gnodes/s ( nodes: 102181082 )
[829] 385816079 ns 0.26484402170289 Gnodes/s ( nodes: 102181082 )
[830] 333636103 ns 0.306265062687176 Gnodes/s ( nodes: 102181082 )
[831] 371831691 ns 0.274804661553176 Gnodes/s ( nodes: 102181082 )
[832] 315388545 ns 0.323984759814279 Gnodes/s ( nodes: 102181082 )
[833] 333687859 ns 0.306217560046139 Gnodes/s ( nodes: 102181082 )
[834] 358447500 ns 0.285065684653959 Gnodes/s ( nodes: 102181082 )
[835] 360431506 ns 0.283496532070645 Gnodes/s ( nodes: 102181082 )
[836] 310174390 ns 0.32943107262982 Gnodes/s ( nodes: 102181082 )
[837] 338773565 ns 0.301620588371469 Gnodes/s ( nodes: 102181082 )
[838] 303924120 ns 0.336205899025059 Gnodes/s ( nodes: 102181082 )
[839] 304750323 ns 0.335294417390987 Gnodes/s ( nodes: 102181082 )
[840] 308743504 ns 0.330957836120173 Gnodes/s ( nodes: 102181082 )
[841] 359410910 ns 0.284301558903707 Gnodes/s ( nodes: 102181082 )
[842] 294205618 ns 0.347311797424616 Gnodes/s ( nodes: 102181082 )
[843] 324989540 ns 0.314413448506681 Gnodes/s ( nodes: 102181082 )
[844] 304173063 ns 0.335930739534289 Gnodes/s ( nodes: 102181082 )
[845] 339673429 ns 0.300821534085906 Gnodes/s ( nodes: 102181082 )
[846] 322053523 ns 0.317279814386629 Gnodes/s ( nodes: 102181082 )
[847] 344704112 ns 0.296431282490764 Gnodes/s ( nodes: 102181082 )
[848] 295929600 ns 0.345288480773806 Gnodes/s ( nodes: 102181082 )
[849] 346779058 ns 0.294657591462746 Gnodes/s ( nodes: 102181082 )
[850] 320060491 ns 0.319255530980236 Gnodes/s ( nodes: 102181082 )
[851] 308501379 ns 0.33121758590259 Gnodes/s ( nodes: 102181082 )
[852] 356517492 ns 0.286608888183248 Gnodes/s ( nodes: 102181082 )
[853] 306508656 ns 0.333370950541769 Gnodes/s ( nodes: 102181082 )
[854] 311186477 ns 0.328359647839067 Gnodes/s ( nodes: 102181082 )
[855] 305636128 ns 0.334322655730019 Gnodes/s ( nodes: 102181082 )
[856] 293895973 ns 0.347677720647094 Gnodes/s ( nodes: 102181082 )
[857] 299367291 ns 0.341323468100595 Gnodes/s ( nodes: 102181082 )
[858] 322031433 ns 0.317301578445605 Gnodes/s ( nodes: 102181082 )
[859] 365381524 ns 0.279655853644094 Gnodes/s ( nodes: 102181082 )
[860] 388668611 ns 0.262900268012639 Gnodes/s ( nodes: 102181082 )
[861] 338364460 ns 0.301985267601686 Gnodes/s ( nodes: 102181082 )
[862] 302911034 ns 0.337330339706278 Gnodes/s ( nodes: 102181082 )
[863] 310139506 ns 0.329468126514653 Gnodes/s ( nodes: 102181082 )
[864] 322741392 ns 0.316603585820811 Gnodes/s ( nodes: 102181082 )
[865] 352083405 ns 0.290218398677438 Gnodes/s ( nodes: 102181082 )
[866] 360483582 ns 0.283455577735576 Gnodes/s ( nodes: 102181082 )
[867] 319199302 ns 0.320116871684137 Gnodes/s ( nodes: 102181082 )
[868] 333860968 ns 0.306058784326055 Gnodes/s ( nodes: 102181082 )
[869] 346265156 ns 0.2950949012034 Gnodes/s ( nodes: 102181082 )
[870] 313460761 ns 0.325977266417726 Gnodes/s ( nodes: 102181082 )
[871] 316644578 ns 0.32269961053936 Gnodes/s ( nodes: 102181082 )
[872] 315725717 ns 0.323638767759929 Gnodes/s ( nodes: 102181082 )
[873] 324703070 ns 0.314690840465414 Gnodes/s ( nodes: 102181082 )
[874] 319262072 ns 0.320053933622281 Gnodes/s ( nodes: 102181082 )
[875] 309505117 ns 0.330143433460585 Gnodes/s ( nodes: 102181082 )
[876] 331267169 ns 0.308455203419208 Gnodes/s ( nodes: 102181082 )
[877] 316380961 ns 0.322968492405584 Gnodes/s ( nodes: 102181082 )
[878] 300753756 ns 0.339749978051812 Gnodes/s ( nodes: 102181082 )
[879] 354282453 ns 0.288416999303096 Gnodes/s ( nodes: 102181082 )
[880] 343043199 ns 0.29786651447359 Gnodes/s ( nodes: 102181082 )
[881] 305580628 ns 0.334383375899077 Gnodes/s ( nodes: 102181082 )
[882] 322294784 ns 0.31704230745478 Gnodes/s ( nodes: 102181082 )
[883] 320027836 ns 0.319288107175777 Gnodes/s ( nodes: 102181082 )
[884] 355592777 ns 0.287354211359586 Gnodes/s ( nodes: 102181082 )
[885] 324904623 ns 0.314495623535649 Gnodes/s ( nodes: 102181082 )
[886] 332435258 ns 0.307371373947345 Gnodes/s ( nodes: 102181082 )
[887] 294586577 ns 0.346862654234242 Gnodes/s ( nodes: 102181082 )
[888] 297381214 ns 0.343603015891918 Gnodes/s ( nodes: 102181082 )
[889] 307025348 ns 0.332809921609469 Gnodes/s ( nodes: 102181082 )
[890] 376135682 ns 0.271660166503427 Gnodes/s ( nodes: 102181082 )
[891] 361282124 ns 0.28282905577692 Gnodes/s ( nodes: 102181082 )
[892] 355687290 ns 0.28727785578169 Gnodes/s ( nodes: 102181082 )
[893] 315264824 ns 0.32411190282364 Gnodes/s ( nodes: 102181082 )
[894] 305057585 ns 0.334956700060416 Gnodes/s ( nodes: 102181082 )
[895] 350341164 ns 0.291661650127988 Gnodes/s ( nodes: 102181082 )
[896] 322242644 ns 0.317093606021927 Gnodes/s ( nodes: 102181082 )
[897] 302933172 ns 0.337305688001709 Gnodes/s ( nodes: 102181082 )
[898] 348910631 ns 0.292857462402743 Gnodes/s ( nodes: 102181082 )
[899] 327487943 ns 0.312014790724677 Gnodes/s ( nodes: 102181082 )
[900] 332919765 ns 0.306924048201223 Gnodes/s ( nodes: 102181082 )
[901] 322505813 ns 0.316834853454254 Gnodes/s ( nodes: 102181082 )
[902] 313782431 ns 0.325643095039951 Gnodes/s ( nodes: 102181082 )
[903] 365271997 ns 0.279739708598576 Gnodes/s ( nodes: 102181082 )
[904] 461165788 ns 0.221571254110463 Gnodes/s ( nodes: 102181082 )
[905] 323808778 ns 0.315559950632345 Gnodes/s ( nodes: 102181082 )
[906] 323032884 ns 0.316317895363247 Gnodes/s ( nodes: 102181082 )
[907] 342465596 ns 0.298368896594214 Gnodes/s ( nodes: 102181082 )
[908] 330299355 ns 0.309359011615387 Gnodes/s ( nodes: 102181082 )
[909] 331562068 ns 0.308180856200957 Gnodes/s ( nodes: 102181082 )
[910] 330831729 ns 0.308861191485053 Gnodes/s ( nodes: 102181082 )
[911] 318603391 ns 0.32071561347569 Gnodes/s ( nodes: 102181082 )
[912] 329336485 ns 0.310263474148636 Gnodes/s ( nodes: 102181082 )
[913] 319765983 ns 0.319549568848291 Gnodes/s ( nodes: 102181082 )
[914] 354662473 ns 0.288107961171297 Gnodes/s ( nodes: 102181082 )
[915] 330970781 ns 0.308731428470116 Gnodes/s ( nodes: 102181082 )
[916] 309184164 ns 0.330486143527066 Gnodes/s ( nodes: 102181082 )
[917] 288570761 ns 0.354093677564235 Gnodes/s ( nodes: 102181082 )
[918] 330050605 ns 0.309592166934522 Gnodes/s ( nodes: 102181082 )
[919] 315031566 ns 0.32435188415373 Gnodes/s ( nodes: 102181082 )
[920] 357504976 ns 0.28581723013556 Gnodes/s ( nodes: 102181082 )
[921] 343198031 ns 0.297732133550615 Gnodes/s ( nodes: 102181082 )
[922] 348851203 ns 0.292907351676812 Gnodes/s ( nodes: 102181082 )
[923] 292155093 ns 0.349749446264146 Gnodes/s ( nodes: 102181082 )
[924] 308849669 ns 0.330844071586167 Gnodes/s ( nodes: 102181082 )
[925] 324000818 ns 0.315372913657274 Gnodes/s ( nodes: 102181082 )
[926] 360612863 ns 0.283353957898058 Gnodes/s ( nodes: 102181082 )
[927] 336752085 ns 0.303431178458776 Gnodes/s ( nodes: 102181082 )
[928] 326673443 ns 0.312792742077904 Gnodes/s ( nodes: 102181082 )
[929] 318763327 ns 0.320554697937382 Gnodes/s ( nodes: 102181082 )
[930] 331385197 ns 0.308345342293609 Gnodes/s ( nodes: 102181082 )
[931] 338022589 ns 0.302290690992844 Gnodes/s ( nodes: 102181082 )
[932] 291105088 ns 0.351010979237848 Gnodes/s ( nodes: 102181082 )
[933] 342724749 ns 0.298143283489574 Gnodes/s ( nodes: 102181082 )
[934] 350236752 ns 0.291748599815704 Gnodes/s ( nodes: 102181082 )
[935] 319031463 ns 0.320285281705899 Gnodes/s ( nodes: 102181082 )
[936] 342419503 ns 0.298409059953574 Gnodes/s ( nodes: 102181082 )
[937] 286982419 ns 0.356053455664822 Gnodes/s ( nodes: 102181082 )
[938] 291920309 ns 0.350030740752607 Gnodes/s ( nodes: 102181082 )
[939] 317258645 ns 0.322075012329451 Gnodes/s ( nodes: 102181082 )
[940] 324016842 ns 0.315357317136002 Gnodes/s ( nodes: 102181082 )
[941] 333619504 ns 0.306280300686497 Gnodes/s ( nodes: 102181082 )
[942] 313231524 ns 0.32621583132865 Gnodes/s ( nodes: 102181082 )
[943] 342452042 ns 0.298380705815736 Gnodes/s ( nodes: 102181082 )
[944] 302052501 ns 0.33828914397898 Gnodes/s ( nodes: 102181082 )
[945] 317645263 ns 0.321683002714887 Gnodes/s ( nodes: 102181082 )
[946] 339295141 ns 0.30115692697173 Gnodes/s ( nodes: 102181082 )
[947] 316286611 ns 0.323064835646805 Gnodes/s ( nodes: 102181082 )
[948] 306802011 ns 0.333052191108356 Gnodes/s ( nodes: 102181082 )
[949] 330382092 ns 0.309281539388037 Gnodes/s ( nodes: 102181082 )
[950] 331170603 ns 0.308545145838322 Gnodes/s ( nodes: 102181082 )
[951] 425646274 ns 0.240061027763161 Gnodes/s ( nodes: 102181082 )
[952] 339209119 ns 0.301233299096538 Gnodes/s ( nodes: 102181082 )
[953] 325724821 ns 0.313703701444355 Gnodes/s ( nodes: 102181082 )
[954] 328807677 ns 0.31076245826219 Gnodes/s ( nodes: 102181082 )
[955] 315446116 ns 0.323925630455377 Gnodes/s ( nodes: 102181082 )
[956] 353437318 ns 0.289106658510803 Gnodes/s ( nodes: 102181082 )
[957] 379379150 ns 0.269337632286856 Gnodes/s ( nodes: 102181082 )
[958] 322304219 ns 0.317033026489796 Gnodes/s ( nodes: 102181082 )
[959] 309149645 ns 0.330523044915675 Gnodes/s ( nodes: 102181082 )
[960] 334189363 ns 0.305758032160946 Gnodes/s ( nodes: 102181082 )
[961] 350588479 ns 0.291455903774864 Gnodes/s ( nodes: 102181082 )
[962] 437426117 ns 0.2335962075168 Gnodes/s ( nodes: 102181082 )
[963] 536183514 ns 0.190571099879061 Gnodes/s ( nodes: 102181082 )
[964] 345179464 ns 0.296023062368508 Gnodes/s ( nodes: 102181082 )
[965] 320063203 ns 0.319252825823905 Gnodes/s ( nodes: 102181082 )
[966] 298931868 ns 0.341820638540953 Gnodes/s ( nodes: 102181082 )
[967] 322539523 ns 0.316801739673931 Gnodes/s ( nodes: 102181082 )
[968] 334074626 ns 0.305863043905645 Gnodes/s ( nodes: 102181082 )
[969] 331098615 ns 0.308612230226333 Gnodes/s ( nodes: 102181082 )
[970] 325320912 ns 0.314093186852987 Gnodes/s ( nodes: 102181082 )
[971] 328376864 ns 0.311170162097656 Gnodes/s ( nodes: 102181082 )
[972] 310166842 ns 0.329439089430456 Gnodes/s ( nodes: 102181082 )
[973] 354107425 ns 0.288559557879929 Gnodes/s ( nodes: 102181082 )
[974] 306717554 ns 0.333143899550008 Gnodes/s ( nodes: 102181082 )
[975] 344041357 ns 0.297002322310919 Gnodes/s ( nodes: 102181082 )
[976] 355293789 ns 0.287596026622351 Gnodes/s ( nodes: 102181082 )
[977] 308655374 ns 0.331052334115524 Gnodes/s ( nodes: 102181082 )
[978] 340599774 ns 0.300003375809639 Gnodes/s ( nodes: 102181082 )
[979] 692324232 ns 0.147591370165995 Gnodes/s ( nodes: 102181082 )
[980] 351916610 ns 0.29035595108739 Gnodes/s ( nodes: 102181082 )
[981] 338635427 ns 0.301743627077742 Gnodes/s ( nodes: 102181082 )
[982] 309386739 ns 0.330269753416936 Gnodes/s ( nodes: 102181082 )
[983] 299292269 ns 0.34140902583755 Gnodes/s ( nodes: 102181082 )
[984] 367802398 ns 0.277815159867446 Gnodes/s ( nodes: 102181082 )
[985] 364341925 ns 0.280453812720016 Gnodes/s ( nodes: 102181082 )
[986] 342412740 ns 0.298414953836122 Gnodes/s ( nodes: 102181082 )
[987] 301267053 ns 0.339171114074661 Gnodes/s ( nodes: 102181082 )
[988] 317703158 ns 0.321624382468367 Gnodes/s ( nodes: 102181082 )
[989] 360495459 ns 0.283446238916424 Gnodes/s ( nodes: 102181082 )
[990] 322614521 ns 0.316728092967644 Gnodes/s ( nodes: 102181082 )
[991] 322715675 ns 0.316628815752442 Gnodes/s ( nodes: 102181082 )
[992] 329004117 ns 0.310576909893197 Gnodes/s ( nodes: 102181082 )
[993] 323488235 ns 0.315872637531934 Gnodes/s ( nodes: 102181082 )
[994] 355045432 ns 0.2877972022465 Gnodes/s ( nodes: 102181082 )
[995] 319088127 ns 0.320228405113926 Gnodes/s ( nodes: 102181082 )
[996] 315008982 ns 0.324375137976224 Gnodes/s ( nodes: 102181082 )
[997] 300745287 ns 0.339759545425561 Gnodes/s ( nodes: 102181082 )
[998] 316629024 ns 0.322715462749239 Gnodes/s ( nodes: 102181082 )
[999] 343889666 ns 0.297133331130689 Gnodes/s ( nodes: 102181082 )
[1000] 318946262 ns 0.320370840401948 Gnodes/s ( nodes: 102181082 )
[1001] 312745943 ns 0.326722326178984 Gnodes/s ( nodes: 102181082 )
[1002] 352557290 ns 0.289828305635093 Gnodes/s ( nodes: 102181082 )
[1003] 306335875 ns 0.333558979992141 Gnodes/s ( nodes: 102181082 )
[1004] 323958350 ns 0.315414256184476 Gnodes/s ( nodes: 102181082 )
[1005] 302948881 ns 0.337288197476458 Gnodes/s ( nodes: 102181082 )
[1006] 354202646 ns 0.288481983841532 Gnodes/s ( nodes: 102181082 )
[1007] 326666761 ns 0.312799140283514 Gnodes/s ( nodes: 102181082 )
[1008] 341955464 ns 0.298814005791117 Gnodes/s ( nodes: 102181082 )
[1009] 406952092 ns 0.251088725205521 Gnodes/s ( nodes: 102181082 )
[1010] 346750195 ns 0.294682118347475 Gnodes/s ( nodes: 102181082 )
[1011] 361380451 ns 0.282752101607179 Gnodes/s ( nodes: 102181082 )
[1012] 304843623 ns 0.335191797664733 Gnodes/s ( nodes: 102181082 )
[1013] 328239888 ns 0.311300014823305 Gnodes/s ( nodes: 102181082 )
[1014] 367494098 ns 0.278048225960897 Gnodes/s ( nodes: 102181082 )
[1015] 372684873 ns 0.274175555282063 Gnodes/s ( nodes: 102181082 )
[1016] 356138641 ns 0.286913775245186 Gnodes/s ( nodes: 102181082 )
[1017] 333152586 ns 0.3067095568035 Gnodes/s ( nodes: 102181082 )
[1018] 340667851 ns 0.299943424952066 Gnodes/s ( nodes: 102181082 )
[1019] 315756758 ns 0.323606951905682 Gnodes/s ( nodes: 102181082 )
[1020] 364425429 ns 0.280389549874139 Gnodes/s ( nodes: 102181082 )
[1021] 324721116 ns 0.314673351886361 Gnodes/s ( nodes: 102181082 )
[1022] 316028335 ns 0.323328862267999 Gnodes/s ( nodes: 102181082 )
[1023] 343884471 ns 0.297137819869743 Gnodes/s ( nodes: 102181082 )
[1024] 310465430 ns 0.329122253643506 Gnodes/s ( nodes: 102181082 )
[1025] 303677822 ns 0.336478578932906 Gnodes/s ( nodes: 102181082 )
[1026] 317010207 ns 0.322327419571068 Gnodes/s ( nodes: 102181082 )
[1027] 293471105 ns 0.348181065389725 Gnodes/s ( nodes: 102181082 )
[1028] 330610096 ns 0.309068244546289 Gnodes/s ( nodes: 102181082 )
[1029] 606580896 ns 0.168454171032778 Gnodes/s ( nodes: 102181082 )
[1030] 293517361 ns 0.34812619482498 Gnodes/s ( nodes: 102181082 )
[1031] 353638059 ns 0.288942548460261 Gnodes/s ( nodes: 102181082 )
[1032] 314508971 ns 0.324890834353975 Gnodes/s ( nodes: 102181082 )
[1033] 327009419 ns 0.312471372575357 Gnodes/s ( nodes: 102181082 )
[1034] 333481281 ns 0.306407249287255 Gnodes/s ( nodes: 102181082 )
[1035] 447801701 ns 0.228183773692275 Gnodes/s ( nodes: 102181082 )
[1036] 324759678 ns 0.314635987537837 Gnodes/s ( nodes: 102181082 )
[1037] 331004318 ns 0.308700148135228 Gnodes/s ( nodes: 102181082 )
[1038] 364781695 ns 0.280115705915561 Gnodes/s ( nodes: 102181082 )
[1039] 320763852 ns 0.318555477379664 Gnodes/s ( nodes: 102181082 )
[1040] 370304165 ns 0.275938246603302 Gnodes/s ( nodes: 102181082 )
[1041] 313907658 ns 0.325513186428857 Gnodes/s ( nodes: 102181082 )
[1042] 321013553 ns 0.31830768839844 Gnodes/s ( nodes: 102181082 )
[1043] 343346384 ns 0.29760348954192 Gnodes/s ( nodes: 102181082 )
[1044] 393934502 ns 0.259385967670331 Gnodes/s ( nodes: 102181082 )
[1045] 346855200 ns 0.294592907933916 Gnodes/s ( nodes: 102181082 )
[1046] 313279937 ns 0.326165419268454 Gnodes/s ( nodes: 102181082 )
[1047] 320433800 ns 0.318883594676966 Gnodes/s ( nodes: 102181082 )
[1048] 339482194 ns 0.300990991003198 Gnodes/s ( nodes: 102181082 )
[1049] 314198703 ns 0.325211660724137 Gnodes/s ( nodes: 102181082 )
[1050] 351213287 ns 0.290937404085171 Gnodes/s ( nodes: 102181082 )
[1051] 321153227 ns 0.318169251962709 Gnodes/s ( nodes: 102181082 )
[1052] 296792838 ns 0.344284190577402 Gnodes/s ( nodes: 102181082 )
[1053] 542318659 ns 0.188415206270821 Gnodes/s ( nodes: 102181082 )
[1054] 339056563 ns 0.301368836797889 Gnodes/s ( nodes: 102181082 )
[1055] 348272158 ns 0.293394345924144 Gnodes/s ( nodes: 102181082 )
[1056] 307753274 ns 0.332022729350395 Gnodes/s ( nodes: 102181082 )
[1057] 344082123 ns 0.296967134209411 Gnodes/s ( nodes: 102181082 )
[1058] 342230475 ns 0.29857388357948 Gnodes/s ( nodes: 102181082 )
[1059] 295350952 ns 0.345964965774006 Gnodes/s ( nodes: 102181082 )
[1060] 340610418 ns 0.299994000770699 Gnodes/s ( nodes: 102181082 )
[1061] 313209245 ns 0.326239035504843 Gnodes/s ( nodes: 102181082 )
[1062] 311048861 ns 0.328504922575492 Gnodes/s ( nodes: 102181082 )
[1063] 310758753 ns 0.328811597464481 Gnodes/s ( nodes: 102181082 )
[1064] 334353483 ns 0.305607948459744 Gnodes/s ( nodes: 102181082 )
[1065] 300626082 ns 0.339894267723584 Gnodes/s ( nodes: 102181082 )
[1066] 320344135 ns 0.318972850868645 Gnodes/s ( nodes: 102181082 )
[1067] 364350561 ns 0.280447165278277 Gnodes/s ( nodes: 102181082 )
[1068] 371534306 ns 0.27502462181783 Gnodes/s ( nodes: 102181082 )
[1069] 415720960 ns 0.245792470988232 Gnodes/s ( nodes: 102181082 )
[1070] 327432933 ns 0.312067210417102 Gnodes/s ( nodes: 102181082 )
[1071] 320251458 ns 0.3190651578548 Gnodes/s ( nodes: 102181082 )
[1072] 320767776 ns 0.318551580443043 Gnodes/s ( nodes: 102181082 )
[1073] 363247866 ns 0.281298505962868 Gnodes/s ( nodes: 102181082 )
[1074] 339895058 ns 0.30062538302631 Gnodes/s ( nodes: 102181082 )
[1075] 331435112 ns 0.308298904673685 Gnodes/s ( nodes: 102181082 )
[1076] 341458968 ns 0.299248494185105 Gnodes/s ( nodes: 102181082 )
[1077] 320723887 ns 0.31859517217687 Gnodes/s ( nodes: 102181082 )
