places=576   b=4   r=29   d=13   w=2   n=511   l=32   m=1024   z=2
[357] 144643559 ns 0.706433682263031 Gnodes/s ( nodes: 102181082 )
[358] 202555602 ns 0.504459422455272 Gnodes/s ( nodes: 102181082 )
[359] 174749488 ns 0.584728934942573 Gnodes/s ( nodes: 102181082 )
[360] 137899995 ns 0.740979591768658 Gnodes/s ( nodes: 102181082 )
[361] 158254792 ns 0.645674489275497 Gnodes/s ( nodes: 102181082 )
[362] 145747227 ns 0.701084227146222 Gnodes/s ( nodes: 102181082 )
[363] 139901487 ns 0.730378812914262 Gnodes/s ( nodes: 102181082 )
[364] 145411331 ns 0.702703711583522 Gnodes/s ( nodes: 102181082 )
[365] 157337106 ns 0.649440456849384 Gnodes/s ( nodes: 102181082 )
[366] 145223372 ns 0.703613203527597 Gnodes/s ( nodes: 102181082 )
[367] 134376887 ns 0.760406676186806 Gnodes/s ( nodes: 102181082 )
[368] 190106691 ns 0.537493348932153 Gnodes/s ( nodes: 102181082 )
[369] 145193424 ns 0.70375833274653 Gnodes/s ( nodes: 102181082 )
[370] 160397790 ns 0.637047941870022 Gnodes/s ( nodes: 102181082 )
[371] 151771167 ns 0.673257536459478 Gnodes/s ( nodes: 102181082 )
[372] 153518172 ns 0.665596005142636 Gnodes/s ( nodes: 102181082 )
[373] 140696327 ns 0.726252661876525 Gnodes/s ( nodes: 102181082 )
[374] 175775970 ns 0.58131428317534 Gnodes/s ( nodes: 102181082 )
[375] 170139545 ns 0.600572206772976 Gnodes/s ( nodes: 102181082 )
[376] 168751112 ns 0.605513532853046 Gnodes/s ( nodes: 102181082 )
[377] 155661294 ns 0.656432176389334 Gnodes/s ( nodes: 102181082 )
[378] 149121039 ns 0.685222438666083 Gnodes/s ( nodes: 102181082 )
[379] 172266214 ns 0.593157994405101 Gnodes/s ( nodes: 102181082 )
[380] 134761372 ns 0.758237174967319 Gnodes/s ( nodes: 102181082 )
[381] 193082427 ns 0.529209641641805 Gnodes/s ( nodes: 102181082 )
[382] 157456236 ns 0.648949095925296 Gnodes/s ( nodes: 102181082 )
[383] 164354626 ns 0.621711018952396 Gnodes/s ( nodes: 102181082 )
[384] 139804105 ns 0.730887565855094 Gnodes/s ( nodes: 102181082 )
[385] 148768798 ns 0.686844844978851 Gnodes/s ( nodes: 102181082 )
[386] 189672204 ns 0.538724598782012 Gnodes/s ( nodes: 102181082 )
[387] 141515045 ns 0.72205101584782 Gnodes/s ( nodes: 102181082 )
[388] 141320057 ns 0.723047274174253 Gnodes/s ( nodes: 102181082 )
[389] 157033383 ns 0.650696559215056 Gnodes/s ( nodes: 102181082 )
[390] 198679951 ns 0.514299915445419 Gnodes/s ( nodes: 102181082 )
[391] 135211545 ns 0.755712701899827 Gnodes/s ( nodes: 102181082 )
[392] 151743898 ns 0.673378523596382 Gnodes/s ( nodes: 102181082 )
[393] 144025467 ns 0.709465375314492 Gnodes/s ( nodes: 102181082 )
[394] 238289709 ns 0.428810301665189 Gnodes/s ( nodes: 102181082 )
[395] 169247613 ns 0.60373721193929 Gnodes/s ( nodes: 102181082 )
[396] 140092169 ns 0.729384681023819 Gnodes/s ( nodes: 102181082 )
[397] 146442373 ns 0.69775625665394 Gnodes/s ( nodes: 102181082 )
[398] 154606008 ns 0.660912750557533 Gnodes/s ( nodes: 102181082 )
[399] 166215531 ns 0.614750507279612 Gnodes/s ( nodes: 102181082 )
[400] 146270892 ns 0.698574272726798 Gnodes/s ( nodes: 102181082 )
[401] 145185971 ns 0.703794459590039 Gnodes/s ( nodes: 102181082 )
[402] 160194839 ns 0.637855018537769 Gnodes/s ( nodes: 102181082 )
[403] 147942625 ns 0.690680471567947 Gnodes/s ( nodes: 102181082 )
[404] 149095514 ns 0.685339748049026 Gnodes/s ( nodes: 102181082 )
[405] 166268293 ns 0.614555428195802 Gnodes/s ( nodes: 102181082 )
[406] 181171704 ns 0.564001329920703 Gnodes/s ( nodes: 102181082 )
[407] 165100450 ns 0.61890250450559 Gnodes/s ( nodes: 102181082 )
[408] 140786387 ns 0.725788083474292 Gnodes/s ( nodes: 102181082 )
[409] 139626072 ns 0.731819498581898 Gnodes/s ( nodes: 102181082 )
[410] 158386200 ns 0.645138793657528 Gnodes/s ( nodes: 102181082 )
[411] 141164685 ns 0.723843091492748 Gnodes/s ( nodes: 102181082 )
[412] 148849756 ns 0.686471276446029 Gnodes/s ( nodes: 102181082 )
[413] 154463137 ns 0.661524063181495 Gnodes/s ( nodes: 102181082 )
[414] 164882315 ns 0.619721296368261 Gnodes/s ( nodes: 102181082 )
[415] 160286122 ns 0.637491759891727 Gnodes/s ( nodes: 102181082 )
[416] 148683981 ns 0.687236656650995 Gnodes/s ( nodes: 102181082 )
[417] 148168559 ns 0.689627291306788 Gnodes/s ( nodes: 102181082 )
[418] 169954159 ns 0.601227310948007 Gnodes/s ( nodes: 102181082 )
[419] 159524876 ns 0.640533843762399 Gnodes/s ( nodes: 102181082 )
[420] 142031549 ns 0.71942524544318 Gnodes/s ( nodes: 102181082 )
[421] 148805241 ns 0.686676633923129 Gnodes/s ( nodes: 102181082 )
[422] 324305008 ns 0.315077101738743 Gnodes/s ( nodes: 102181082 )
[423] 200299436 ns 0.510141636145196 Gnodes/s ( nodes: 102181082 )
[424] 170319000 ns 0.599939419559767 Gnodes/s ( nodes: 102181082 )
[425] 159829037 ns 0.63931488243904 Gnodes/s ( nodes: 102181082 )
[426] 154076993 ns 0.663181958645831 Gnodes/s ( nodes: 102181082 )
[427] 166443198 ns 0.613909629398012 Gnodes/s ( nodes: 102181082 )
[428] 176848484 ns 0.577788848899604 Gnodes/s ( nodes: 102181082 )
[429] 137392063 ns 0.743718958496169 Gnodes/s ( nodes: 102181082 )
[430] 156283604 ns 0.65381831097266 Gnodes/s ( nodes: 102181082 )
[431] 155344415 ns 0.65777119827578 Gnodes/s ( nodes: 102181082 )
[432] 140322060 ns 0.728189722984397 Gnodes/s ( nodes: 102181082 )
[433] 139575899 ns 0.732082563910264 Gnodes/s ( nodes: 102181082 )
[434] 143978419 ns 0.709697208162843 Gnodes/s ( nodes: 102181082 )
[435] 153535686 ns 0.665520079807375 Gnodes/s ( nodes: 102181082 )
[436] 182138295 ns 0.561008227292344 Gnodes/s ( nodes: 102181082 )
[437] 178276786 ns 0.57315977190659 Gnodes/s ( nodes: 102181082 )
[438] 141345442 ns 0.722917418164782 Gnodes/s ( nodes: 102181082 )
[439] 160720873 ns 0.635767340561919 Gnodes/s ( nodes: 102181082 )
[440] 161460427 ns 0.632855269235724 Gnodes/s ( nodes: 102181082 )
[441] 173029768 ns 0.590540478560891 Gnodes/s ( nodes: 102181082 )
[442] 153362926 ns 0.666269773700066 Gnodes/s ( nodes: 102181082 )
[443] 174682096 ns 0.584954522185262 Gnodes/s ( nodes: 102181082 )
[444] 147490773 ns 0.692796436832018 Gnodes/s ( nodes: 102181082 )
[445] 142252771 ns 0.718306443394343 Gnodes/s ( nodes: 102181082 )
[446] 155939359 ns 0.655261652063095 Gnodes/s ( nodes: 102181082 )
[447] 164921986 ns 0.619572226106955 Gnodes/s ( nodes: 102181082 )
[448] 162997519 ns 0.62688734544481 Gnodes/s ( nodes: 102181082 )
[449] 135373071 ns 0.754810991914337 Gnodes/s ( nodes: 102181082 )
[450] 145989712 ns 0.699919745029705 Gnodes/s ( nodes: 102181082 )
[451] 159406913 ns 0.641007846378657 Gnodes/s ( nodes: 102181082 )
[452] 219963681 ns 0.464536152220511 Gnodes/s ( nodes: 102181082 )
[453] 144510225 ns 0.707085481321477 Gnodes/s ( nodes: 102181082 )
[454] 144185822 ns 0.70867634960669 Gnodes/s ( nodes: 102181082 )
[455] 161582378 ns 0.632377634645283 Gnodes/s ( nodes: 102181082 )
[456] 159228821 ns 0.641724791769952 Gnodes/s ( nodes: 102181082 )
[457] 187787373 ns 0.544131803792793 Gnodes/s ( nodes: 102181082 )
[458] 141758303 ns 0.720811972474022 Gnodes/s ( nodes: 102181082 )
[459] 145364168 ns 0.702931701848285 Gnodes/s ( nodes: 102181082 )
[460] 168130716 ns 0.607747854948765 Gnodes/s ( nodes: 102181082 )
[461] 151336057 ns 0.675193235674166 Gnodes/s ( nodes: 102181082 )
[462] 136285782 ns 0.749755994356036 Gnodes/s ( nodes: 102181082 )
[463] 155005114 ns 0.659211037385515 Gnodes/s ( nodes: 102181082 )
[464] 140719688 ns 0.726132096029093 Gnodes/s ( nodes: 102181082 )
[465] 157881411 ns 0.647201474529512 Gnodes/s ( nodes: 102181082 )
[466] 140090214 ns 0.729394859800842 Gnodes/s ( nodes: 102181082 )
[467] 162172708 ns 0.630075696830567 Gnodes/s ( nodes: 102181082 )
[468] 157104981 ns 0.650400015006526 Gnodes/s ( nodes: 102181082 )
[469] 161822137 ns 0.631440690960595 Gnodes/s ( nodes: 102181082 )
[470] 150559754 ns 0.678674607823815 Gnodes/s ( nodes: 102181082 )
[471] 154548500 ns 0.661158678343691 Gnodes/s ( nodes: 102181082 )
[472] 177037610 ns 0.57717160777306 Gnodes/s ( nodes: 102181082 )
[473] 157142739 ns 0.650243737955974 Gnodes/s ( nodes: 102181082 )
[474] 165845668 ns 0.61612150158785 Gnodes/s ( nodes: 102181082 )
[475] 155678141 ns 0.656361139358672 Gnodes/s ( nodes: 102181082 )
[476] 156142564 ns 0.654408890070487 Gnodes/s ( nodes: 102181082 )
[477] 144385108 ns 0.707698206659928 Gnodes/s ( nodes: 102181082 )
[478] 175052121 ns 0.583718045895599 Gnodes/s ( nodes: 102181082 )
[479] 171962652 ns 0.594205083555004 Gnodes/s ( nodes: 102181082 )
[480] 145307616 ns 0.70320527452601 Gnodes/s ( nodes: 102181082 )
[481] 151694168 ns 0.673599277725694 Gnodes/s ( nodes: 102181082 )
[482] 137091862 ns 0.745347539301786 Gnodes/s ( nodes: 102181082 )
[483] 150862453 ns 0.677312876518056 Gnodes/s ( nodes: 102181082 )
[484] 169163829 ns 0.604036232828473 Gnodes/s ( nodes: 102181082 )
[485] 180798958 ns 0.565164108965716 Gnodes/s ( nodes: 102181082 )
[486] 145029578 ns 0.704553398066152 Gnodes/s ( nodes: 102181082 )
[487] 172954285 ns 0.590798210058803 Gnodes/s ( nodes: 102181082 )
[488] 140434865 ns 0.727604800987276 Gnodes/s ( nodes: 102181082 )
[489] 145226209 ns 0.703599458414562 Gnodes/s ( nodes: 102181082 )
[490] 156745826 ns 0.651890290207792 Gnodes/s ( nodes: 102181082 )
[491] 142353306 ns 0.717799149673419 Gnodes/s ( nodes: 102181082 )
[492] 154209453 ns 0.662612310803022 Gnodes/s ( nodes: 102181082 )
[493] 141267211 ns 0.723317755597228 Gnodes/s ( nodes: 102181082 )
[494] 165830146 ns 0.616179171668823 Gnodes/s ( nodes: 102181082 )
[495] 142606611 ns 0.716524158897514 Gnodes/s ( nodes: 102181082 )
[496] 151821911 ns 0.673032511097822 Gnodes/s ( nodes: 102181082 )
[497] 145491096 ns 0.702318456656619 Gnodes/s ( nodes: 102181082 )
[498] 138802569 ns 0.736161317014241 Gnodes/s ( nodes: 102181082 )
[499] 161296402 ns 0.633498830308688 Gnodes/s ( nodes: 102181082 )
[500] 171041921 ns 0.597403732386752 Gnodes/s ( nodes: 102181082 )
[501] 167914278 ns 0.608531229250201 Gnodes/s ( nodes: 102181082 )
[502] 145342051 ns 0.703038668416754 Gnodes/s ( nodes: 102181082 )
[503] 164512761 ns 0.621113410162753 Gnodes/s ( nodes: 102181082 )
[504] 145637326 ns 0.701613280101009 Gnodes/s ( nodes: 102181082 )
[505] 179132299 ns 0.570422433979927 Gnodes/s ( nodes: 102181082 )
[506] 148644885 ns 0.687417410965739 Gnodes/s ( nodes: 102181082 )
[507] 171983520 ns 0.594132984369665 Gnodes/s ( nodes: 102181082 )
[508] 169778413 ns 0.601849670959052 Gnodes/s ( nodes: 102181082 )
[509] 139130156 ns 0.734427998485102 Gnodes/s ( nodes: 102181082 )
[510] 165626511 ns 0.616936753561149 Gnodes/s ( nodes: 102181082 )
[511] 158752446 ns 0.643650441770201 Gnodes/s ( nodes: 102181082 )
[512] 195719529 ns 0.522079132941302 Gnodes/s ( nodes: 102181082 )
[513] 156015886 ns 0.654940241149546 Gnodes/s ( nodes: 102181082 )
[514] 166057406 ns 0.61533589173373 Gnodes/s ( nodes: 102181082 )
[515] 156376796 ns 0.653428671092609 Gnodes/s ( nodes: 102181082 )
[516] 179548786 ns 0.56909926419664 Gnodes/s ( nodes: 102181082 )
[517] 154758629 ns 0.660260966772974 Gnodes/s ( nodes: 102181082 )
[518] 161581795 ns 0.632379916314211 Gnodes/s ( nodes: 102181082 )
[519] 143899058 ns 0.710088609475123 Gnodes/s ( nodes: 102181082 )
[520] 213899027 ns 0.47770709120617 Gnodes/s ( nodes: 102181082 )
[521] 138598827 ns 0.737243483308845 Gnodes/s ( nodes: 102181082 )
[522] 155533063 ns 0.656973379351502 Gnodes/s ( nodes: 102181082 )
[523] 148419161 ns 0.688462873065291 Gnodes/s ( nodes: 102181082 )
[524] 144874238 ns 0.705308848630493 Gnodes/s ( nodes: 102181082 )
[525] 147772328 ns 0.691476431230074 Gnodes/s ( nodes: 102181082 )
[526] 149635513 ns 0.682866519794669 Gnodes/s ( nodes: 102181082 )
[527] 166737657 ns 0.612825463896257 Gnodes/s ( nodes: 102181082 )
[528] 144812982 ns 0.705607194802466 Gnodes/s ( nodes: 102181082 )
[529] 134788145 ns 0.758086566144226 Gnodes/s ( nodes: 102181082 )
[530] 167076302 ns 0.611583335139893 Gnodes/s ( nodes: 102181082 )
[531] 174980604 ns 0.583956619557674 Gnodes/s ( nodes: 102181082 )
[532] 159678406 ns 0.639917973630072 Gnodes/s ( nodes: 102181082 )
[533] 163499565 ns 0.624962408921394 Gnodes/s ( nodes: 102181082 )
[534] 151546777 ns 0.674254405291641 Gnodes/s ( nodes: 102181082 )
[535] 151831676 ns 0.672989225252312 Gnodes/s ( nodes: 102181082 )
[536] 154042756 ns 0.663329355130468 Gnodes/s ( nodes: 102181082 )
[537] 149700024 ns 0.682572248619012 Gnodes/s ( nodes: 102181082 )
[538] 132569530 ns 0.770773510323224 Gnodes/s ( nodes: 102181082 )
[539] 138222370 ns 0.739251410607415 Gnodes/s ( nodes: 102181082 )
[540] 152393497 ns 0.670508151670015 Gnodes/s ( nodes: 102181082 )
[541] 155314026 ns 0.657899898879706 Gnodes/s ( nodes: 102181082 )
[542] 161746985 ns 0.631734075290492 Gnodes/s ( nodes: 102181082 )
[543] 147986265 ns 0.690476795262047 Gnodes/s ( nodes: 102181082 )
[544] 148432117 ns 0.688402780107219 Gnodes/s ( nodes: 102181082 )
[545] 159048534 ns 0.642452208959059 Gnodes/s ( nodes: 102181082 )
[546] 370347383 ns 0.275906045757045 Gnodes/s ( nodes: 102181082 )
[547] 179721873 ns 0.56855117462525 Gnodes/s ( nodes: 102181082 )
[548] 153035858 ns 0.667693724434178 Gnodes/s ( nodes: 102181082 )
[549] 170404560 ns 0.599638190433401 Gnodes/s ( nodes: 102181082 )
[550] 140150857 ns 0.729079252080492 Gnodes/s ( nodes: 102181082 )
[551] 144271802 ns 0.708254007945364 Gnodes/s ( nodes: 102181082 )
[552] 159352550 ns 0.641226525712955 Gnodes/s ( nodes: 102181082 )
[553] 166848740 ns 0.612417462667084 Gnodes/s ( nodes: 102181082 )
[554] 134112352 ns 0.761906569202515 Gnodes/s ( nodes: 102181082 )
[555] 158608126 ns 0.644236109315105 Gnodes/s ( nodes: 102181082 )
[556] 171449272 ns 0.595984344570445 Gnodes/s ( nodes: 102181082 )
[557] 161057544 ns 0.634438347079228 Gnodes/s ( nodes: 102181082 )
[558] 143009073 ns 0.714507687215062 Gnodes/s ( nodes: 102181082 )
[559] 165653286 ns 0.616837036362804 Gnodes/s ( nodes: 102181082 )
[560] 161718276 ns 0.631846223737879 Gnodes/s ( nodes: 102181082 )
[561] 155082119 ns 0.658883710506948 Gnodes/s ( nodes: 102181082 )
[562] 164957091 ns 0.619440373133156 Gnodes/s ( nodes: 102181082 )
[563] 141309226 ns 0.723102693945829 Gnodes/s ( nodes: 102181082 )
[564] 148749853 ns 0.686932322548245 Gnodes/s ( nodes: 102181082 )
[565] 147691046 ns 0.69185698637411 Gnodes/s ( nodes: 102181082 )
[566] 143361826 ns 0.712749585095268 Gnodes/s ( nodes: 102181082 )
[567] 183248090 ns 0.557610625027524 Gnodes/s ( nodes: 102181082 )
[568] 151362589 ns 0.675074882605239 Gnodes/s ( nodes: 102181082 )
[569] 157810522 ns 0.647492199537874 Gnodes/s ( nodes: 102181082 )
[570] 182668104 ns 0.559381083848114 Gnodes/s ( nodes: 102181082 )
[571] 165745941 ns 0.616492213224093 Gnodes/s ( nodes: 102181082 )
[572] 150808108 ns 0.677556952043984 Gnodes/s ( nodes: 102181082 )
[573] 136990956 ns 0.745896553930173 Gnodes/s ( nodes: 102181082 )
[574] 177011781 ns 0.577255826831097 Gnodes/s ( nodes: 102181082 )
[575] 151320991 ns 0.675260460063997 Gnodes/s ( nodes: 102181082 )
[576] 156821126 ns 0.651577275372962 Gnodes/s ( nodes: 102181082 )
[577] 147997415 ns 0.690424775324623 Gnodes/s ( nodes: 102181082 )
[578] 385188598 ns 0.265275458646883 Gnodes/s ( nodes: 102181082 )
[579] 182780761 ns 0.559036309078503 Gnodes/s ( nodes: 102181082 )
[580] 144866185 ns 0.705348056207872 Gnodes/s ( nodes: 102181082 )
[581] 177356964 ns 0.576132336139899 Gnodes/s ( nodes: 102181082 )
[582] 159995444 ns 0.638649948057271 Gnodes/s ( nodes: 102181082 )
[583] 173027925 ns 0.590546768679102 Gnodes/s ( nodes: 102181082 )
[584] 166815683 ns 0.612538822264091 Gnodes/s ( nodes: 102181082 )
[585] 155697294 ns 0.656280397525727 Gnodes/s ( nodes: 102181082 )
[586] 133201606 ns 0.767115991078966 Gnodes/s ( nodes: 102181082 )
[587] 154323203 ns 0.662123906279991 Gnodes/s ( nodes: 102181082 )
[588] 145669573 ns 0.701457963359308 Gnodes/s ( nodes: 102181082 )
[589] 143132411 ns 0.713891991940246 Gnodes/s ( nodes: 102181082 )
[590] 160147419 ns 0.638043888799732 Gnodes/s ( nodes: 102181082 )
[591] 156757617 ns 0.651841256300802 Gnodes/s ( nodes: 102181082 )
[592] 168153207 ns 0.607666566835089 Gnodes/s ( nodes: 102181082 )
[593] 158274162 ns 0.645595469966854 Gnodes/s ( nodes: 102181082 )
[594] 160748031 ns 0.63565992917201 Gnodes/s ( nodes: 102181082 )
[595] 151803613 ns 0.673113636629979 Gnodes/s ( nodes: 102181082 )
[596] 188415350 ns 0.542318245302201 Gnodes/s ( nodes: 102181082 )
[597] 151562632 ns 0.674183871391202 Gnodes/s ( nodes: 102181082 )
[598] 137170000 ns 0.744922956914777 Gnodes/s ( nodes: 102181082 )
[599] 143017401 ns 0.714466080949129 Gnodes/s ( nodes: 102181082 )
[600] 152875906 ns 0.668392323378937 Gnodes/s ( nodes: 102181082 )
[601] 141888058 ns 0.720152798200959 Gnodes/s ( nodes: 102181082 )
[602] 142608012 ns 0.716517119669265 Gnodes/s ( nodes: 102181082 )
[603] 155762391 ns 0.656006121529041 Gnodes/s ( nodes: 102181082 )
[604] 137270281 ns 0.744378763237179 Gnodes/s ( nodes: 102181082 )
[605] 151924827 ns 0.672576589473424 Gnodes/s ( nodes: 102181082 )
[606] 146043011 ns 0.699664306428193 Gnodes/s ( nodes: 102181082 )
[607] 170560183 ns 0.59909106687579 Gnodes/s ( nodes: 102181082 )
[608] 179393886 ns 0.569590660408572 Gnodes/s ( nodes: 102181082 )
[609] 182069728 ns 0.561219501574693 Gnodes/s ( nodes: 102181082 )
[610] 178616616 ns 0.572069297293148 Gnodes/s ( nodes: 102181082 )
[611] 143369221 ns 0.71271282139421 Gnodes/s ( nodes: 102181082 )
[612] 189540615 ns 0.539098609551309 Gnodes/s ( nodes: 102181082 )
[613] 164908282 ns 0.619623713016427 Gnodes/s ( nodes: 102181082 )
[614] 153106553 ns 0.667385425364517 Gnodes/s ( nodes: 102181082 )
[615] 160619065 ns 0.636170320129805 Gnodes/s ( nodes: 102181082 )
[616] 147691756 ns 0.691853660403361 Gnodes/s ( nodes: 102181082 )
[617] 146765249 ns 0.696221228773305 Gnodes/s ( nodes: 102181082 )
[618] 140731199 ns 0.726072702613725 Gnodes/s ( nodes: 102181082 )
[619] 170424517 ns 0.599567971784247 Gnodes/s ( nodes: 102181082 )
[620] 152030876 ns 0.672107434281968 Gnodes/s ( nodes: 102181082 )
[621] 152656653 ns 0.669352301337302 Gnodes/s ( nodes: 102181082 )
[622] 164514426 ns 0.621107124064609 Gnodes/s ( nodes: 102181082 )
[623] 151616040 ns 0.673946384564588 Gnodes/s ( nodes: 102181082 )
[624] 179326606 ns 0.569804360207431 Gnodes/s ( nodes: 102181082 )
[625] 163901459 ns 0.623429972029718 Gnodes/s ( nodes: 102181082 )
[626] 151736879 ns 0.673409672542428 Gnodes/s ( nodes: 102181082 )
[627] 166498946 ns 0.613704077141726 Gnodes/s ( nodes: 102181082 )
[628] 175628132 ns 0.58180361446878 Gnodes/s ( nodes: 102181082 )
[629] 161024490 ns 0.634568580220313 Gnodes/s ( nodes: 102181082 )
[630] 162009743 ns 0.630709487638654 Gnodes/s ( nodes: 102181082 )
[631] 156250586 ns 0.653956472201647 Gnodes/s ( nodes: 102181082 )
[632] 180376981 ns 0.56648626356597 Gnodes/s ( nodes: 102181082 )
[633] 171319725 ns 0.596435010621223 Gnodes/s ( nodes: 102181082 )
[634] 168869623 ns 0.605088589556453 Gnodes/s ( nodes: 102181082 )
[635] 168454693 ns 0.606579016471806 Gnodes/s ( nodes: 102181082 )
[636] 143985503 ns 0.709662291487776 Gnodes/s ( nodes: 102181082 )
[637] 161187005 ns 0.633928783526935 Gnodes/s ( nodes: 102181082 )
[638] 140647119 ns 0.726506754823751 Gnodes/s ( nodes: 102181082 )
[639] 186972310 ns 0.546503821876084 Gnodes/s ( nodes: 102181082 )
[640] 161710701 ns 0.631875821254402 Gnodes/s ( nodes: 102181082 )
[641] 177122605 ns 0.576894643120227 Gnodes/s ( nodes: 102181082 )
[642] 160422996 ns 0.636947847551731 Gnodes/s ( nodes: 102181082 )
[643] 162301080 ns 0.629577338610439 Gnodes/s ( nodes: 102181082 )
[644] 187365683 ns 0.54535644075228 Gnodes/s ( nodes: 102181082 )
[645] 159097385 ns 0.642254943410918 Gnodes/s ( nodes: 102181082 )
[646] 153870035 ns 0.664073950460855 Gnodes/s ( nodes: 102181082 )
[647] 150517981 ns 0.678862959236744 Gnodes/s ( nodes: 102181082 )
[648] 142940332 ns 0.714851298932201 Gnodes/s ( nodes: 102181082 )
[649] 161042095 ns 0.634499209663163 Gnodes/s ( nodes: 102181082 )
[650] 165127343 ns 0.618801708690971 Gnodes/s ( nodes: 102181082 )
[651] 155166348 ns 0.658526048444473 Gnodes/s ( nodes: 102181082 )
[652] 146539152 ns 0.697295436785386 Gnodes/s ( nodes: 102181082 )
[653] 160268293 ns 0.63756267747857 Gnodes/s ( nodes: 102181082 )
[654] 151461605 ns 0.674633561423042 Gnodes/s ( nodes: 102181082 )
[655] 147391895 ns 0.693261200013746 Gnodes/s ( nodes: 102181082 )
[656] 161192939 ns 0.633905446689572 Gnodes/s ( nodes: 102181082 )
[657] 177576283 ns 0.575420772829218 Gnodes/s ( nodes: 102181082 )
[658] 157057176 ns 0.650597983501244 Gnodes/s ( nodes: 102181082 )
[659] 169361807 ns 0.603330135701729 Gnodes/s ( nodes: 102181082 )
[660] 143078484 ns 0.714161061421366 Gnodes/s ( nodes: 102181082 )
[661] 154787716 ns 0.66013689355039 Gnodes/s ( nodes: 102181082 )
[662] 141696789 ns 0.721124894368637 Gnodes/s ( nodes: 102181082 )
[663] 142435369 ns 0.717385595427495 Gnodes/s ( nodes: 102181082 )
[664] 155357231 ns 0.657716936265426 Gnodes/s ( nodes: 102181082 )
[665] 166464510 ns 0.613831032212211 Gnodes/s ( nodes: 102181082 )
[666] 183035517 ns 0.558258220452373 Gnodes/s ( nodes: 102181082 )
[667] 141604442 ns 0.721595174253079 Gnodes/s ( nodes: 102181082 )
[668] 160814551 ns 0.635396992154025 Gnodes/s ( nodes: 102181082 )
[669] 147502361 ns 0.692742009736373 Gnodes/s ( nodes: 102181082 )
[670] 148621383 ns 0.687526114596848 Gnodes/s ( nodes: 102181082 )
[671] 196768434 ns 0.519296108236548 Gnodes/s ( nodes: 102181082 )
[672] 176859895 ns 0.577751569964463 Gnodes/s ( nodes: 102181082 )
[673] 149703060 ns 0.682558405953759 Gnodes/s ( nodes: 102181082 )
[674] 159482798 ns 0.640702842446995 Gnodes/s ( nodes: 102181082 )
[675] 161866061 ns 0.63126934311449 Gnodes/s ( nodes: 102181082 )
[676] 158999996 ns 0.642648330632662 Gnodes/s ( nodes: 102181082 )
[677] 152631258 ns 0.669463669099812 Gnodes/s ( nodes: 102181082 )
[678] 157508040 ns 0.648735658192433 Gnodes/s ( nodes: 102181082 )
[679] 158726542 ns 0.643755484826224 Gnodes/s ( nodes: 102181082 )
[680] 148792177 ns 0.686736924347844 Gnodes/s ( nodes: 102181082 )
[681] 158294991 ns 0.645510520291827 Gnodes/s ( nodes: 102181082 )
[682] 160491947 ns 0.636674200232614 Gnodes/s ( nodes: 102181082 )
[683] 162801598 ns 0.627641763074095 Gnodes/s ( nodes: 102181082 )
[684] 151140436 ns 0.676067137982849 Gnodes/s ( nodes: 102181082 )
[685] 145888016 ns 0.700407646917345 Gnodes/s ( nodes: 102181082 )
[686] 169242266 ns 0.60375628626953 Gnodes/s ( nodes: 102181082 )
[687] 197192689 ns 0.518178856012253 Gnodes/s ( nodes: 102181082 )
[688] 144656788 ns 0.706369078235029 Gnodes/s ( nodes: 102181082 )
[689] 163188921 ns 0.626152078056819 Gnodes/s ( nodes: 102181082 )
[690] 159967435 ns 0.638761770481598 Gnodes/s ( nodes: 102181082 )
[691] 154487569 ns 0.661419444046012 Gnodes/s ( nodes: 102181082 )
[692] 157014128 ns 0.650776355615591 Gnodes/s ( nodes: 102181082 )
[693] 164692996 ns 0.620433682559275 Gnodes/s ( nodes: 102181082 )
[694] 181274232 ns 0.563682332963904 Gnodes/s ( nodes: 102181082 )
[695] 163480711 ns 0.625034484955231 Gnodes/s ( nodes: 102181082 )
[696] 146515549 ns 0.697407767963249 Gnodes/s ( nodes: 102181082 )
[697] 175095361 ns 0.583573896055419 Gnodes/s ( nodes: 102181082 )
[698] 157532585 ns 0.648634579315765 Gnodes/s ( nodes: 102181082 )
[699] 142233995 ns 0.718401265463998 Gnodes/s ( nodes: 102181082 )
[700] 146713184 ns 0.696468301035577 Gnodes/s ( nodes: 102181082 )
[701] 138092927 ns 0.739944356454983 Gnodes/s ( nodes: 102181082 )
[702] 176937273 ns 0.577498908327812 Gnodes/s ( nodes: 102181082 )
[703] 177052788 ns 0.57712212924882 Gnodes/s ( nodes: 102181082 )
[704] 148151733 ns 0.689705614175975 Gnodes/s ( nodes: 102181082 )
[705] 173983035 ns 0.587304859924992 Gnodes/s ( nodes: 102181082 )
[706] 187740675 ns 0.544267149353756 Gnodes/s ( nodes: 102181082 )
[707] 159884677 ns 0.639092400330521 Gnodes/s ( nodes: 102181082 )
[708] 151533744 ns 0.674312396056155 Gnodes/s ( nodes: 102181082 )
[709] 149018704 ns 0.685692998645324 Gnodes/s ( nodes: 102181082 )
[710] 188809301 ns 0.54118669715323 Gnodes/s ( nodes: 102181082 )
[711] 152299974 ns 0.670919891292956 Gnodes/s ( nodes: 102181082 )
[712] 163719489 ns 0.6241228984046 Gnodes/s ( nodes: 102181082 )
[713] 137517767 ns 0.743039130354698 Gnodes/s ( nodes: 102181082 )
[714] 141762504 ns 0.720790611881404 Gnodes/s ( nodes: 102181082 )
