places=2304   b=4   r=19   d=15   w=3   n=511   l=32   m=1024   z=3
[348] 502712215 ns 8.415643134909702 Gnodes/s ( nodes: 4230646601 )
[349] 518167180 ns 8.164636365043421 Gnodes/s ( nodes: 4230646601 )
[350] 522435074 ns 8.097937545824115 Gnodes/s ( nodes: 4230646601 )
[351] 537055265 ns 7.877488364256144 Gnodes/s ( nodes: 4230646601 )
[352] 495559489 ns 8.53711147684229 Gnodes/s ( nodes: 4230646601 )
[353] 504256534 ns 8.389869670979811 Gnodes/s ( nodes: 4230646601 )
[354] 475741601 ns 8.892740496326702 Gnodes/s ( nodes: 4230646601 )
[355] 540458984 ns 7.82787727884268 Gnodes/s ( nodes: 4230646601 )
[356] 519251001 ns 8.147594502181807 Gnodes/s ( nodes: 4230646601 )
[357] 518213208 ns 8.163911177269723 Gnodes/s ( nodes: 4230646601 )
[358] 560741620 ns 7.544734419749331 Gnodes/s ( nodes: 4230646601 )
[359] 491262958 ns 8.611776100977677 Gnodes/s ( nodes: 4230646601 )
[360] 545322333 ns 7.758065908883288 Gnodes/s ( nodes: 4230646601 )
[361] 578468407 ns 7.313530954854722 Gnodes/s ( nodes: 4230646601 )
[362] 490159320 ns 8.631166293033049 Gnodes/s ( nodes: 4230646601 )
[363] 549530100 ns 7.69866218611137 Gnodes/s ( nodes: 4230646601 )
[364] 489296392 ns 8.646388304044555 Gnodes/s ( nodes: 4230646601 )
[365] 511246240 ns 8.275164235926704 Gnodes/s ( nodes: 4230646601 )
[366] 584758864 ns 7.234856727199607 Gnodes/s ( nodes: 4230646601 )
[367] 536243724 ns 7.889410004544874 Gnodes/s ( nodes: 4230646601 )
[368] 558034439 ns 7.581336034710216 Gnodes/s ( nodes: 4230646601 )
[369] 590460193 ns 7.164998845231215 Gnodes/s ( nodes: 4230646601 )
[370] 763373488 ns 5.542040256184532 Gnodes/s ( nodes: 4230646601 )
[371] 542258961 ns 7.801893385400412 Gnodes/s ( nodes: 4230646601 )
[372] 577117460 ns 7.330650853987332 Gnodes/s ( nodes: 4230646601 )
[373] 506324811 ns 8.355598045144976 Gnodes/s ( nodes: 4230646601 )
[374] 506388242 ns 8.354551409588218 Gnodes/s ( nodes: 4230646601 )
[375] 577859350 ns 7.321239330989453 Gnodes/s ( nodes: 4230646601 )
[376] 563505458 ns 7.507729589728304 Gnodes/s ( nodes: 4230646601 )
[377] 532235573 ns 7.948823445140147 Gnodes/s ( nodes: 4230646601 )
[378] 561263732 ns 7.53771597876914 Gnodes/s ( nodes: 4230646601 )
[379] 497923676 ns 8.49657649338209 Gnodes/s ( nodes: 4230646601 )
[380] 508224361 ns 8.324367987153611 Gnodes/s ( nodes: 4230646601 )
[381] 477602133 ns 8.858098213309278 Gnodes/s ( nodes: 4230646601 )
[382] 520660092 ns 8.125544219740199 Gnodes/s ( nodes: 4230646601 )
[383] 497326294 ns 8.506782472675775 Gnodes/s ( nodes: 4230646601 )
[384] 722859573 ns 5.852653487650499 Gnodes/s ( nodes: 4230646601 )
[385] 522591525 ns 8.095513223257878 Gnodes/s ( nodes: 4230646601 )
[386] 545501520 ns 7.755517529996983 Gnodes/s ( nodes: 4230646601 )
[387] 535242433 ns 7.904168915172688 Gnodes/s ( nodes: 4230646601 )
[388] 504185743 ns 8.391047663955861 Gnodes/s ( nodes: 4230646601 )
[389] 506548960 ns 8.351900675109469 Gnodes/s ( nodes: 4230646601 )
[390] 509220089 ns 8.308090533718122 Gnodes/s ( nodes: 4230646601 )
[391] 547104198 ns 7.732798645058103 Gnodes/s ( nodes: 4230646601 )
[392] 506913558 ns 8.345893563572826 Gnodes/s ( nodes: 4230646601 )
[393] 554074804 ns 7.635515223680881 Gnodes/s ( nodes: 4230646601 )
[394] 490874772 ns 8.61858633264616 Gnodes/s ( nodes: 4230646601 )
[395] 521713518 ns 8.109137400192877 Gnodes/s ( nodes: 4230646601 )
[396] 576653317 ns 7.33655122805788 Gnodes/s ( nodes: 4230646601 )
[397] 533955679 ns 7.923216790058712 Gnodes/s ( nodes: 4230646601 )
[398] 461662674 ns 9.163934706577557 Gnodes/s ( nodes: 4230646601 )
[399] 477386160 ns 8.862105681907494 Gnodes/s ( nodes: 4230646601 )
[400] 545657822 ns 7.753295985922841 Gnodes/s ( nodes: 4230646601 )
[401] 503654629 ns 8.399896193548139 Gnodes/s ( nodes: 4230646601 )
[402] 499789596 ns 8.464855280821011 Gnodes/s ( nodes: 4230646601 )
[403] 549209281 ns 7.703159337178062 Gnodes/s ( nodes: 4230646601 )
[404] 525313087 ns 8.053571680767968 Gnodes/s ( nodes: 4230646601 )
[405] 482341322 ns 8.771063991486095 Gnodes/s ( nodes: 4230646601 )
[406] 509967850 ns 8.295908459719568 Gnodes/s ( nodes: 4230646601 )
[407] 565050794 ns 7.487196984630731 Gnodes/s ( nodes: 4230646601 )
[408] 530505910 ns 7.974739812040926 Gnodes/s ( nodes: 4230646601 )
[409] 541819932 ns 7.8082151488661 Gnodes/s ( nodes: 4230646601 )
[410] 540084843 ns 7.833300000607498 Gnodes/s ( nodes: 4230646601 )
[411] 526691302 ns 8.032497565338566 Gnodes/s ( nodes: 4230646601 )
[412] 510565246 ns 8.286201683614008 Gnodes/s ( nodes: 4230646601 )
[413] 572983832 ns 7.383535738230045 Gnodes/s ( nodes: 4230646601 )
[414] 500305161 ns 8.456132238459958 Gnodes/s ( nodes: 4230646601 )
[415] 545592257 ns 7.754227716248546 Gnodes/s ( nodes: 4230646601 )
[416] 522054606 ns 8.103839238993325 Gnodes/s ( nodes: 4230646601 )
[417] 568660546 ns 7.439669642563879 Gnodes/s ( nodes: 4230646601 )
[418] 555707225 ns 7.61308547140088 Gnodes/s ( nodes: 4230646601 )
[419] 495644646 ns 8.535644710666359 Gnodes/s ( nodes: 4230646601 )
[420] 483623817 ns 8.747804496568042 Gnodes/s ( nodes: 4230646601 )
[421] 473770603 ns 8.929736404518961 Gnodes/s ( nodes: 4230646601 )
[422] 570156376 ns 7.42015134633871 Gnodes/s ( nodes: 4230646601 )
[423] 492857476 ns 8.583914837481332 Gnodes/s ( nodes: 4230646601 )
[424] 507750777 ns 8.332132204693799 Gnodes/s ( nodes: 4230646601 )
[425] 556172512 ns 7.606716458867353 Gnodes/s ( nodes: 4230646601 )
[426] 586279465 ns 7.216092074792352 Gnodes/s ( nodes: 4230646601 )
[427] 458212196 ns 9.232941938105899 Gnodes/s ( nodes: 4230646601 )
[428] 533775553 ns 7.925890530621585 Gnodes/s ( nodes: 4230646601 )
[429] 500247876 ns 8.457100577474517 Gnodes/s ( nodes: 4230646601 )
[430] 531832140 ns 7.954853200485402 Gnodes/s ( nodes: 4230646601 )
[431] 520709934 ns 8.124766448185335 Gnodes/s ( nodes: 4230646601 )
[432] 518950942 ns 8.152305465898932 Gnodes/s ( nodes: 4230646601 )
[433] 622995992 ns 6.790808697530112 Gnodes/s ( nodes: 4230646601 )
[434] 544352126 ns 7.771893226701571 Gnodes/s ( nodes: 4230646601 )
[435] 526718990 ns 8.032075321605548 Gnodes/s ( nodes: 4230646601 )
[436] 505859040 ns 8.363291483334962 Gnodes/s ( nodes: 4230646601 )
[437] 477335046 ns 8.863054654067868 Gnodes/s ( nodes: 4230646601 )
[438] 506395875 ns 8.354425479867899 Gnodes/s ( nodes: 4230646601 )
[439] 471898617 ns 8.965159991134282 Gnodes/s ( nodes: 4230646601 )
[440] 515565952 ns 8.205830087476373 Gnodes/s ( nodes: 4230646601 )
[441] 524160475 ns 8.071281225468212 Gnodes/s ( nodes: 4230646601 )
[442] 582848882 ns 7.258565181566222 Gnodes/s ( nodes: 4230646601 )
[443] 503881077 ns 8.396121216117827 Gnodes/s ( nodes: 4230646601 )
[444] 550471795 ns 7.68549204414733 Gnodes/s ( nodes: 4230646601 )
[445] 581354635 ns 7.277221761550074 Gnodes/s ( nodes: 4230646601 )
[446] 532535654 ns 7.944344325535056 Gnodes/s ( nodes: 4230646601 )
[447] 510112541 ns 8.29355536467785 Gnodes/s ( nodes: 4230646601 )
[448] 520239074 ns 8.132120043332231 Gnodes/s ( nodes: 4230646601 )
[449] 533104429 ns 7.9358684168801 Gnodes/s ( nodes: 4230646601 )
[450] 708894788 ns 5.967947109522266 Gnodes/s ( nodes: 4230646601 )
[451] 490994795 ns 8.616479531111933 Gnodes/s ( nodes: 4230646601 )
[452] 490811279 ns 8.619701261999726 Gnodes/s ( nodes: 4230646601 )
[453] 515735540 ns 8.203131785333236 Gnodes/s ( nodes: 4230646601 )
[454] 616016900 ns 6.867744376818234 Gnodes/s ( nodes: 4230646601 )
[455] 460442883 ns 9.188211518083124 Gnodes/s ( nodes: 4230646601 )
[456] 515443966 ns 8.207772095638424 Gnodes/s ( nodes: 4230646601 )
[457] 541809626 ns 7.808363672372258 Gnodes/s ( nodes: 4230646601 )
[458] 509135006 ns 8.30947892237447 Gnodes/s ( nodes: 4230646601 )
[459] 559996103 ns 7.554778646379259 Gnodes/s ( nodes: 4230646601 )
[460] 528221593 ns 8.009226917385787 Gnodes/s ( nodes: 4230646601 )
[461] 546779241 ns 7.737394333520427 Gnodes/s ( nodes: 4230646601 )
[462] 527411764 ns 8.021524906676143 Gnodes/s ( nodes: 4230646601 )
[463] 599924525 ns 7.051964746732099 Gnodes/s ( nodes: 4230646601 )
[464] 556831797 ns 7.597710159141648 Gnodes/s ( nodes: 4230646601 )
[465] 528461275 ns 8.005594356937507 Gnodes/s ( nodes: 4230646601 )
[466] 486283957 ns 8.699951006197805 Gnodes/s ( nodes: 4230646601 )
[467] 500798321 ns 8.447805081598906 Gnodes/s ( nodes: 4230646601 )
[468] 552498859 ns 7.657294729363414 Gnodes/s ( nodes: 4230646601 )
[469] 578753468 ns 7.309928725990805 Gnodes/s ( nodes: 4230646601 )
[470] 526918278 ns 8.029037476282044 Gnodes/s ( nodes: 4230646601 )
[471] 507355943 ns 8.338616427717691 Gnodes/s ( nodes: 4230646601 )
[472] 544659478 ns 7.767507537985045 Gnodes/s ( nodes: 4230646601 )
[473] 561691189 ns 7.531979642643104 Gnodes/s ( nodes: 4230646601 )
[474] 537396355 ns 7.872488455936773 Gnodes/s ( nodes: 4230646601 )
[475] 482315626 ns 8.771531281468372 Gnodes/s ( nodes: 4230646601 )
[476] 521036587 ns 8.11967279564573 Gnodes/s ( nodes: 4230646601 )
[477] 480869834 ns 8.797903927157137 Gnodes/s ( nodes: 4230646601 )
[478] 490156051 ns 8.631223856910012 Gnodes/s ( nodes: 4230646601 )
[479] 515273436 ns 8.210488461896956 Gnodes/s ( nodes: 4230646601 )
[480] 554653754 ns 7.627545239692004 Gnodes/s ( nodes: 4230646601 )
[481] 478538039 ns 8.840773890913194 Gnodes/s ( nodes: 4230646601 )
[482] 501213551 ns 8.44080650365337 Gnodes/s ( nodes: 4230646601 )
[483] 518648534 ns 8.157058824348281 Gnodes/s ( nodes: 4230646601 )
[484] 576840550 ns 7.334169903624147 Gnodes/s ( nodes: 4230646601 )
[485] 506173926 ns 8.358088759000992 Gnodes/s ( nodes: 4230646601 )
[486] 490540428 ns 8.624460614283967 Gnodes/s ( nodes: 4230646601 )
[487] 509728908 ns 8.299797273808924 Gnodes/s ( nodes: 4230646601 )
[488] 535000963 ns 7.907736422149206 Gnodes/s ( nodes: 4230646601 )
[489] 519741171 ns 8.139910472861116 Gnodes/s ( nodes: 4230646601 )
[490] 522863756 ns 8.091298263557592 Gnodes/s ( nodes: 4230646601 )
[491] 489310898 ns 8.646131975176241 Gnodes/s ( nodes: 4230646601 )
[492] 519901696 ns 8.137397191718335 Gnodes/s ( nodes: 4230646601 )
[493] 491001605 ns 8.616360023914789 Gnodes/s ( nodes: 4230646601 )
[494] 562634119 ns 7.519356644277735 Gnodes/s ( nodes: 4230646601 )
[495] 516862824 ns 8.185240656813034 Gnodes/s ( nodes: 4230646601 )
[496] 472116655 ns 8.961019604360283 Gnodes/s ( nodes: 4230646601 )
[497] 524872685 ns 8.060329146295734 Gnodes/s ( nodes: 4230646601 )
[498] 736840357 ns 5.741605438421989 Gnodes/s ( nodes: 4230646601 )
[499] 541780088 ns 7.808789386515807 Gnodes/s ( nodes: 4230646601 )
[500] 526674903 ns 8.032747672049222 Gnodes/s ( nodes: 4230646601 )
[501] 589958652 ns 7.17109001903408 Gnodes/s ( nodes: 4230646601 )
[502] 550787212 ns 7.681090825688959 Gnodes/s ( nodes: 4230646601 )
[503] 483367667 ns 8.752440202004658 Gnodes/s ( nodes: 4230646601 )
[504] 489357307 ns 8.645312005119401 Gnodes/s ( nodes: 4230646601 )
[505] 487161373 ns 8.684281709256124 Gnodes/s ( nodes: 4230646601 )
[506] 495357874 ns 8.540586156100952 Gnodes/s ( nodes: 4230646601 )
[507] 546184987 ns 7.745812685620376 Gnodes/s ( nodes: 4230646601 )
[508] 490858005 ns 8.618880731098599 Gnodes/s ( nodes: 4230646601 )
[509] 537604847 ns 7.869435375458957 Gnodes/s ( nodes: 4230646601 )
[510] 636361023 ns 6.648186246630004 Gnodes/s ( nodes: 4230646601 )
[511] 560335091 ns 7.550208203897764 Gnodes/s ( nodes: 4230646601 )
[512] 486828130 ns 8.690226263219424 Gnodes/s ( nodes: 4230646601 )
[513] 486042323 ns 8.704276152099618 Gnodes/s ( nodes: 4230646601 )
[514] 493411765 ns 8.574271837640515 Gnodes/s ( nodes: 4230646601 )
[515] 476602890 ns 8.87667005334357 Gnodes/s ( nodes: 4230646601 )
[516] 549452825 ns 7.699744925326391 Gnodes/s ( nodes: 4230646601 )
[517] 594293170 ns 7.118787182090617 Gnodes/s ( nodes: 4230646601 )
[518] 539783524 ns 7.837672720444131 Gnodes/s ( nodes: 4230646601 )
[519] 464929149 ns 9.099551211404041 Gnodes/s ( nodes: 4230646601 )
[520] 485662865 ns 8.71107697517701 Gnodes/s ( nodes: 4230646601 )
[521] 482454688 ns 8.769002988732488 Gnodes/s ( nodes: 4230646601 )
[522] 527855601 ns 8.014780165229316 Gnodes/s ( nodes: 4230646601 )
[523] 506191736 ns 8.35779468552999 Gnodes/s ( nodes: 4230646601 )
[524] 617035489 ns 6.856407251155695 Gnodes/s ( nodes: 4230646601 )
[525] 516558639 ns 8.190060685443303 Gnodes/s ( nodes: 4230646601 )
[526] 539520584 ns 7.841492477699424 Gnodes/s ( nodes: 4230646601 )
[527] 551658350 ns 7.668961416064852 Gnodes/s ( nodes: 4230646601 )
[528] 502278704 ns 8.422906580168288 Gnodes/s ( nodes: 4230646601 )
[529] 510655974 ns 8.284729478167232 Gnodes/s ( nodes: 4230646601 )
[530] 510125267 ns 8.29334846689725 Gnodes/s ( nodes: 4230646601 )
[531] 487625855 ns 8.676009603715537 Gnodes/s ( nodes: 4230646601 )
[532] 528360577 ns 8.007120109190129 Gnodes/s ( nodes: 4230646601 )
[533] 481622532 ns 8.784154228481984 Gnodes/s ( nodes: 4230646601 )
[534] 502021988 ns 8.427213751840686 Gnodes/s ( nodes: 4230646601 )
[535] 588473423 ns 7.189188900719481 Gnodes/s ( nodes: 4230646601 )
[536] 556906035 ns 7.59669735128656 Gnodes/s ( nodes: 4230646601 )
[537] 492244497 ns 8.594604158672798 Gnodes/s ( nodes: 4230646601 )
[538] 519125361 ns 8.149566403094685 Gnodes/s ( nodes: 4230646601 )
[539] 573296333 ns 7.379511009361367 Gnodes/s ( nodes: 4230646601 )
[540] 510008136 ns 8.295253158471182 Gnodes/s ( nodes: 4230646601 )
[541] 544098999 ns 7.775508884918938 Gnodes/s ( nodes: 4230646601 )
[542] 491338020 ns 8.610460474847844 Gnodes/s ( nodes: 4230646601 )
[543] 591114542 ns 7.15706737087852 Gnodes/s ( nodes: 4230646601 )
[544] 571437732 ns 7.403512866035244 Gnodes/s ( nodes: 4230646601 )
[545] 540147238 ns 7.832395138527025 Gnodes/s ( nodes: 4230646601 )
[546] 530154621 ns 7.980024003223769 Gnodes/s ( nodes: 4230646601 )
[547] 486162221 ns 8.702129491464538 Gnodes/s ( nodes: 4230646601 )
[548] 493437719 ns 8.573820845260514 Gnodes/s ( nodes: 4230646601 )
[549] 495670626 ns 8.535197324765418 Gnodes/s ( nodes: 4230646601 )
[550] 463611313 ns 9.125417094815372 Gnodes/s ( nodes: 4230646601 )
[551] 502170795 ns 8.424716536930429 Gnodes/s ( nodes: 4230646601 )
[552] 497092654 ns 8.510780770862086 Gnodes/s ( nodes: 4230646601 )
[553] 526400449 ns 8.036935775865951 Gnodes/s ( nodes: 4230646601 )
[554] 548521799 ns 7.712813982439374 Gnodes/s ( nodes: 4230646601 )
[555] 508731745 ns 8.316065672292575 Gnodes/s ( nodes: 4230646601 )
[556] 539946380 ns 7.835308759732772 Gnodes/s ( nodes: 4230646601 )
[557] 503210521 ns 8.407309514500394 Gnodes/s ( nodes: 4230646601 )
[558] 502583409 ns 8.41779996163781 Gnodes/s ( nodes: 4230646601 )
[559] 526528921 ns 8.034974779666472 Gnodes/s ( nodes: 4230646601 )
[560] 469708802 ns 9.006956188570637 Gnodes/s ( nodes: 4230646601 )
[561] 509426376 ns 8.304726257440585 Gnodes/s ( nodes: 4230646601 )
[562] 525023184 ns 8.058018635992273 Gnodes/s ( nodes: 4230646601 )
[563] 507986507 ns 8.3282656974194 Gnodes/s ( nodes: 4230646601 )
[564] 490143082 ns 8.631452235818765 Gnodes/s ( nodes: 4230646601 )
[565] 545217200 ns 7.759561879192366 Gnodes/s ( nodes: 4230646601 )
[566] 500758691 ns 8.448473640170929 Gnodes/s ( nodes: 4230646601 )
[567] 513374624 ns 8.240856488068253 Gnodes/s ( nodes: 4230646601 )
[568] 482087389 ns 8.775684030598029 Gnodes/s ( nodes: 4230646601 )
[569] 535231112 ns 7.904336101074782 Gnodes/s ( nodes: 4230646601 )
[570] 531740109 ns 7.956229987909375 Gnodes/s ( nodes: 4230646601 )
[571] 500570071 ns 8.451657112756148 Gnodes/s ( nodes: 4230646601 )
[572] 487716380 ns 8.674399250236377 Gnodes/s ( nodes: 4230646601 )
[573] 542370666 ns 7.800286531351605 Gnodes/s ( nodes: 4230646601 )
[574] 569501042 ns 7.428689833722903 Gnodes/s ( nodes: 4230646601 )
[575] 521807098 ns 8.107683121244165 Gnodes/s ( nodes: 4230646601 )
[576] 548209760 ns 7.717204088084824 Gnodes/s ( nodes: 4230646601 )
[577] 502243065 ns 8.423504266803565 Gnodes/s ( nodes: 4230646601 )
[578] 534762032 ns 7.911269588787859 Gnodes/s ( nodes: 4230646601 )
[579] 568712450 ns 7.438990655119296 Gnodes/s ( nodes: 4230646601 )
[580] 509847982 ns 8.297858872372668 Gnodes/s ( nodes: 4230646601 )
[581] 460745696 ns 9.182172807535027 Gnodes/s ( nodes: 4230646601 )
[582] 560223056 ns 7.551718116006993 Gnodes/s ( nodes: 4230646601 )
[583] 515999104 ns 8.198941758239952 Gnodes/s ( nodes: 4230646601 )
[584] 503445218 ns 8.403390179783175 Gnodes/s ( nodes: 4230646601 )
[585] 584388135 ns 7.239446435715195 Gnodes/s ( nodes: 4230646601 )
[586] 532110186 ns 7.950696514199035 Gnodes/s ( nodes: 4230646601 )
[587] 534581606 ns 7.913939711947365 Gnodes/s ( nodes: 4230646601 )
[588] 467854020 ns 9.042663780039765 Gnodes/s ( nodes: 4230646601 )
[589] 512791558 ns 8.250226695424654 Gnodes/s ( nodes: 4230646601 )
[590] 463910715 ns 9.119527668163474 Gnodes/s ( nodes: 4230646601 )
[591] 462763550 ns 9.142134468023681 Gnodes/s ( nodes: 4230646601 )
[592] 601485178 ns 7.033667255222039 Gnodes/s ( nodes: 4230646601 )
[593] 550245578 ns 7.688651704166898 Gnodes/s ( nodes: 4230646601 )
[594] 502015203 ns 8.427327650075171 Gnodes/s ( nodes: 4230646601 )
[595] 523233296 ns 8.085583683879323 Gnodes/s ( nodes: 4230646601 )
[596] 489604890 ns 8.640940250821433 Gnodes/s ( nodes: 4230646601 )
[597] 500296302 ns 8.456281975476205 Gnodes/s ( nodes: 4230646601 )
[598] 558953425 ns 7.568871415359875 Gnodes/s ( nodes: 4230646601 )
[599] 501011367 ns 8.444212805654766 Gnodes/s ( nodes: 4230646601 )
[600] 542161933 ns 7.803289651101344 Gnodes/s ( nodes: 4230646601 )
[601] 522687397 ns 8.094028333726975 Gnodes/s ( nodes: 4230646601 )
[602] 492037053 ns 8.598227664370635 Gnodes/s ( nodes: 4230646601 )
[603] 501028407 ns 8.443925617574813 Gnodes/s ( nodes: 4230646601 )
[604] 491907029 ns 8.600500402688899 Gnodes/s ( nodes: 4230646601 )
[605] 463483468 ns 9.1279342049801 Gnodes/s ( nodes: 4230646601 )
[606] 546391216 ns 7.742889118847035 Gnodes/s ( nodes: 4230646601 )
[607] 521771132 ns 8.108241988749963 Gnodes/s ( nodes: 4230646601 )
[608] 527268877 ns 8.023698696329463 Gnodes/s ( nodes: 4230646601 )
[609] 513276994 ns 8.242423974685295 Gnodes/s ( nodes: 4230646601 )
[610] 544055636 ns 7.776128618213598 Gnodes/s ( nodes: 4230646601 )
[611] 532350996 ns 7.947100001293132 Gnodes/s ( nodes: 4230646601 )
[612] 1069252691 ns 3.956638722174607 Gnodes/s ( nodes: 4230646601 )
[613] 573105796 ns 7.381964430525494 Gnodes/s ( nodes: 4230646601 )
[614] 516317580 ns 8.193884471258949 Gnodes/s ( nodes: 4230646601 )
[615] 512984783 ns 8.247119098267676 Gnodes/s ( nodes: 4230646601 )
[616] 535427099 ns 7.901442808743605 Gnodes/s ( nodes: 4230646601 )
[617] 459661976 ns 9.203821116149925 Gnodes/s ( nodes: 4230646601 )
[618] 561765249 ns 7.530986668418858 Gnodes/s ( nodes: 4230646601 )
[619] 500733111 ns 8.448905231273992 Gnodes/s ( nodes: 4230646601 )
[620] 497714192 ns 8.500152635792229 Gnodes/s ( nodes: 4230646601 )
[621] 525887202 ns 8.044779536201757 Gnodes/s ( nodes: 4230646601 )
[622] 508201950 ns 8.324735080217618 Gnodes/s ( nodes: 4230646601 )
[623] 538313862 ns 7.85907051563164 Gnodes/s ( nodes: 4230646601 )
[624] 497394632 ns 8.50561370955849 Gnodes/s ( nodes: 4230646601 )
[625] 536763884 ns 7.881764640111293 Gnodes/s ( nodes: 4230646601 )
[626] 497225012 ns 8.508515257474619 Gnodes/s ( nodes: 4230646601 )
[627] 494991122 ns 8.546914102027067 Gnodes/s ( nodes: 4230646601 )
[628] 498682972 ns 8.483639583747408 Gnodes/s ( nodes: 4230646601 )
[629] 471135355 ns 8.97968398274844 Gnodes/s ( nodes: 4230646601 )
[630] 590231592 ns 7.167773901536602 Gnodes/s ( nodes: 4230646601 )
[631] 555974389 ns 7.609427133162423 Gnodes/s ( nodes: 4230646601 )
[632] 613113808 ns 6.900263125373944 Gnodes/s ( nodes: 4230646601 )
[633] 504285006 ns 8.389395977797523 Gnodes/s ( nodes: 4230646601 )
[634] 495014763 ns 8.54650591703666 Gnodes/s ( nodes: 4230646601 )
[635] 530660341 ns 7.972419029896941 Gnodes/s ( nodes: 4230646601 )
[636] 507512794 ns 8.33603930977945 Gnodes/s ( nodes: 4230646601 )
[637] 564938425 ns 7.488686224520841 Gnodes/s ( nodes: 4230646601 )
[638] 566747126 ns 7.464787039784653 Gnodes/s ( nodes: 4230646601 )
[639] 501527049 ns 8.435530265886017 Gnodes/s ( nodes: 4230646601 )
[640] 529104517 ns 7.995861810040076 Gnodes/s ( nodes: 4230646601 )
[641] 540957710 ns 7.820660511521316 Gnodes/s ( nodes: 4230646601 )
[642] 586267853 ns 7.216235001375728 Gnodes/s ( nodes: 4230646601 )
[643] 499243360 ns 8.474116913643078 Gnodes/s ( nodes: 4230646601 )
[644] 508518313 ns 8.31955603730637 Gnodes/s ( nodes: 4230646601 )
[645] 556193370 ns 7.606431196761658 Gnodes/s ( nodes: 4230646601 )
[646] 504467656 ns 8.38635847250433 Gnodes/s ( nodes: 4230646601 )
[647] 489382201 ns 8.644872233512228 Gnodes/s ( nodes: 4230646601 )
[648] 503472998 ns 8.402926508086537 Gnodes/s ( nodes: 4230646601 )
[649] 534872540 ns 7.909635071189109 Gnodes/s ( nodes: 4230646601 )
[650] 567511667 ns 7.454730619661428 Gnodes/s ( nodes: 4230646601 )
[651] 554218053 ns 7.63354166848116 Gnodes/s ( nodes: 4230646601 )
[652] 512843344 ns 8.249393602347309 Gnodes/s ( nodes: 4230646601 )
[653] 535467233 ns 7.900850584820005 Gnodes/s ( nodes: 4230646601 )
[654] 524189277 ns 8.070837742451568 Gnodes/s ( nodes: 4230646601 )
[655] 494667651 ns 8.552503064325101 Gnodes/s ( nodes: 4230646601 )
[656] 498338417 ns 8.489505237160955 Gnodes/s ( nodes: 4230646601 )
[657] 498900670 ns 8.479937701827501 Gnodes/s ( nodes: 4230646601 )
[658] 572273988 ns 7.392694215904148 Gnodes/s ( nodes: 4230646601 )
[659] 534656091 ns 7.912837190514678 Gnodes/s ( nodes: 4230646601 )
[660] 517500013 ns 8.175162308643266 Gnodes/s ( nodes: 4230646601 )
[661] 588317456 ns 7.191094804095019 Gnodes/s ( nodes: 4230646601 )
[662] 486082242 ns 8.703561322447982 Gnodes/s ( nodes: 4230646601 )
[663] 548084195 ns 7.71897208420688 Gnodes/s ( nodes: 4230646601 )
[664] 489250280 ns 8.647203228989465 Gnodes/s ( nodes: 4230646601 )
[665] 525808181 ns 8.045988544632401 Gnodes/s ( nodes: 4230646601 )
[666] 537661557 ns 7.868605344607147 Gnodes/s ( nodes: 4230646601 )
[667] 498417987 ns 8.488149929067468 Gnodes/s ( nodes: 4230646601 )
[668] 550120453 ns 7.690400489436083 Gnodes/s ( nodes: 4230646601 )
[669] 707921874 ns 5.976149002283831 Gnodes/s ( nodes: 4230646601 )
[670] 525357904 ns 8.052884650232654 Gnodes/s ( nodes: 4230646601 )
[671] 504953102 ns 8.378296091742794 Gnodes/s ( nodes: 4230646601 )
[672] 509376381 ns 8.305541361565409 Gnodes/s ( nodes: 4230646601 )
[673] 500353439 ns 8.455316324906882 Gnodes/s ( nodes: 4230646601 )
[674] 485959405 ns 8.705761340291376 Gnodes/s ( nodes: 4230646601 )
[675] 508921492 ns 8.312965098750437 Gnodes/s ( nodes: 4230646601 )
[676] 481469835 ns 8.786940101865364 Gnodes/s ( nodes: 4230646601 )
[677] 472929006 ns 8.945627244948474 Gnodes/s ( nodes: 4230646601 )
[678] 562764236 ns 7.517618090073514 Gnodes/s ( nodes: 4230646601 )
[679] 527961606 ns 8.013170944479626 Gnodes/s ( nodes: 4230646601 )
[680] 575999358 ns 7.344880757662233 Gnodes/s ( nodes: 4230646601 )
[681] 490710379 ns 8.621473647289616 Gnodes/s ( nodes: 4230646601 )
[682] 518367351 ns 8.161483536412 Gnodes/s ( nodes: 4230646601 )
[683] 517638356 ns 8.172977430984654 Gnodes/s ( nodes: 4230646601 )
[684] 461025748 ns 9.176595058634339 Gnodes/s ( nodes: 4230646601 )
[685] 494685326 ns 8.552197485235292 Gnodes/s ( nodes: 4230646601 )
[686] 497635474 ns 8.50149722445229 Gnodes/s ( nodes: 4230646601 )
[687] 502911550 ns 8.412307494230348 Gnodes/s ( nodes: 4230646601 )
[688] 598752592 ns 7.06576749316185 Gnodes/s ( nodes: 4230646601 )
[689] 497622646 ns 8.501716380889949 Gnodes/s ( nodes: 4230646601 )
[690] 521102478 ns 8.118646100546849 Gnodes/s ( nodes: 4230646601 )
[691] 552340725 ns 7.65948699690757 Gnodes/s ( nodes: 4230646601 )
[692] 518200936 ns 8.164104514469653 Gnodes/s ( nodes: 4230646601 )
[693] 520274033 ns 8.1315736182436 Gnodes/s ( nodes: 4230646601 )
[694] 490066412 ns 8.632802610842875 Gnodes/s ( nodes: 4230646601 )
[695] 511038014 ns 8.278536009260556 Gnodes/s ( nodes: 4230646601 )
[696] 536802256 ns 7.881201231389758 Gnodes/s ( nodes: 4230646601 )
