places=9216   b=4   r=19   d=15   w=3   n=511   l=32   m=1024   z=3
[339] 1747442490 ns 2.421050549709364 Gnodes/s ( nodes: 4230646601 )
[340] 1594170791 ns 2.653822680031778 Gnodes/s ( nodes: 4230646601 )
[341] 1847367190 ns 2.290095127758548 Gnodes/s ( nodes: 4230646601 )
[342] 1580992270 ns 2.675943887442283 Gnodes/s ( nodes: 4230646601 )
[343] 1783245977 ns 2.372441410532339 Gnodes/s ( nodes: 4230646601 )
[344] 1746332285 ns 2.422589696897232 Gnodes/s ( nodes: 4230646601 )
[345] 1610894437 ns 2.626271780340129 Gnodes/s ( nodes: 4230646601 )
[346] 1675212489 ns 2.525438789872823 Gnodes/s ( nodes: 4230646601 )
[347] 1734776409 ns 2.438727307479773 Gnodes/s ( nodes: 4230646601 )
[348] 2062903550 ns 2.050821329479994 Gnodes/s ( nodes: 4230646601 )
[349] 1691080526 ns 2.50174165922599 Gnodes/s ( nodes: 4230646601 )
[350] 1856683283 ns 2.278604347729241 Gnodes/s ( nodes: 4230646601 )
[351] 1634842907 ns 2.587800077233965 Gnodes/s ( nodes: 4230646601 )
[352] 1777568408 ns 2.38001900909121 Gnodes/s ( nodes: 4230646601 )
[353] 1728002850 ns 2.448286819087133 Gnodes/s ( nodes: 4230646601 )
[354] 1687525736 ns 2.50701160328852 Gnodes/s ( nodes: 4230646601 )
[355] 1582998123 ns 2.672553137954668 Gnodes/s ( nodes: 4230646601 )
[356] 1768727734 ns 2.391915114844917 Gnodes/s ( nodes: 4230646601 )
[357] 1899982291 ns 2.22667685958974 Gnodes/s ( nodes: 4230646601 )
[358] 1776752283 ns 2.38111223577924 Gnodes/s ( nodes: 4230646601 )
[359] 1670727289 ns 2.532218530728745 Gnodes/s ( nodes: 4230646601 )
[360] 1642102734 ns 2.576359269979755 Gnodes/s ( nodes: 4230646601 )
[361] 1605950603 ns 2.63435661912448 Gnodes/s ( nodes: 4230646601 )
[362] 1704578555 ns 2.481931142797933 Gnodes/s ( nodes: 4230646601 )
[363] 1723742904 ns 2.454337355752213 Gnodes/s ( nodes: 4230646601 )
[364] 1631893873 ns 2.592476551935678 Gnodes/s ( nodes: 4230646601 )
[365] 1846743085 ns 2.290869063143128 Gnodes/s ( nodes: 4230646601 )
[366] 1616505432 ns 2.617155820977161 Gnodes/s ( nodes: 4230646601 )
[367] 1535516469 ns 2.755194546207111 Gnodes/s ( nodes: 4230646601 )
[368] 1806206039 ns 2.342283499031087 Gnodes/s ( nodes: 4230646601 )
[369] 1615747549 ns 2.618383424823008 Gnodes/s ( nodes: 4230646601 )
[370] 1819019554 ns 2.325784014634073 Gnodes/s ( nodes: 4230646601 )
[371] 1560300216 ns 2.711431144863726 Gnodes/s ( nodes: 4230646601 )
[372] 1671416914 ns 2.531173739815343 Gnodes/s ( nodes: 4230646601 )
[373] 1994944804 ns 2.120683535964136 Gnodes/s ( nodes: 4230646601 )
[374] 1634734948 ns 2.587970977298761 Gnodes/s ( nodes: 4230646601 )
[375] 1621650378 ns 2.608852474241522 Gnodes/s ( nodes: 4230646601 )
[376] 1758766522 ns 2.405462321507618 Gnodes/s ( nodes: 4230646601 )
[377] 1759582871 ns 2.404346320213753 Gnodes/s ( nodes: 4230646601 )
[378] 1792607176 ns 2.360052251068307 Gnodes/s ( nodes: 4230646601 )
[379] 1972424993 ns 2.144896062468419 Gnodes/s ( nodes: 4230646601 )
[380] 1854494460 ns 2.281293739211278 Gnodes/s ( nodes: 4230646601 )
[381] 1680051432 ns 2.51816493258404 Gnodes/s ( nodes: 4230646601 )
[382] 1739787508 ns 2.431703056578102 Gnodes/s ( nodes: 4230646601 )
[383] 1789988029 ns 2.363505527667414 Gnodes/s ( nodes: 4230646601 )
[384] 1626747348 ns 2.600678345166111 Gnodes/s ( nodes: 4230646601 )
[385] 1816829735 ns 2.328587274580246 Gnodes/s ( nodes: 4230646601 )
[386] 1821384904 ns 2.322763624376674 Gnodes/s ( nodes: 4230646601 )
[387] 1823755639 ns 2.319744219307661 Gnodes/s ( nodes: 4230646601 )
[388] 1845624420 ns 2.292257598650542 Gnodes/s ( nodes: 4230646601 )
[389] 1805736562 ns 2.342892473924444 Gnodes/s ( nodes: 4230646601 )
[390] 1717536003 ns 2.463206939249238 Gnodes/s ( nodes: 4230646601 )
[391] 1704025316 ns 2.482736941333095 Gnodes/s ( nodes: 4230646601 )
[392] 1764068725 ns 2.398232302996019 Gnodes/s ( nodes: 4230646601 )
[393] 1705901638 ns 2.480006177823952 Gnodes/s ( nodes: 4230646601 )
[394] 1583429820 ns 2.671824508774251 Gnodes/s ( nodes: 4230646601 )
[395] 1841579198 ns 2.297292783060639 Gnodes/s ( nodes: 4230646601 )
[396] 1721352203 ns 2.457746063604393 Gnodes/s ( nodes: 4230646601 )
[397] 1723330869 ns 2.45492416871458 Gnodes/s ( nodes: 4230646601 )
[398] 1558243672 ns 2.715009646450212 Gnodes/s ( nodes: 4230646601 )
[399] 1736670618 ns 2.436067356210664 Gnodes/s ( nodes: 4230646601 )
[400] 1783393449 ns 2.372245229100872 Gnodes/s ( nodes: 4230646601 )
[401] 1665362583 ns 2.540375678057371 Gnodes/s ( nodes: 4230646601 )
[402] 1727465920 ns 2.449047794239553 Gnodes/s ( nodes: 4230646601 )
[403] 1728487877 ns 2.447599810964714 Gnodes/s ( nodes: 4230646601 )
[404] 1756971380 ns 2.407920043068658 Gnodes/s ( nodes: 4230646601 )
[405] 1782263384 ns 2.373749379008731 Gnodes/s ( nodes: 4230646601 )
[406] 1835937473 ns 2.304352225071665 Gnodes/s ( nodes: 4230646601 )
[407] 1572431954 ns 2.690511719911283 Gnodes/s ( nodes: 4230646601 )
[408] 1665188112 ns 2.540641847315806 Gnodes/s ( nodes: 4230646601 )
[409] 1873555287 ns 2.258084738867917 Gnodes/s ( nodes: 4230646601 )
[410] 1718566554 ns 2.461729859197527 Gnodes/s ( nodes: 4230646601 )
[411] 1682660628 ns 2.514260172610398 Gnodes/s ( nodes: 4230646601 )
[412] 1644801121 ns 2.57213261043248 Gnodes/s ( nodes: 4230646601 )
[413] 1629097942 ns 2.596925876541313 Gnodes/s ( nodes: 4230646601 )
[414] 1725960869 ns 2.451183382535888 Gnodes/s ( nodes: 4230646601 )
[415] 1705554023 ns 2.480511636657786 Gnodes/s ( nodes: 4230646601 )
[416] 1678356111 ns 2.520708551225932 Gnodes/s ( nodes: 4230646601 )
[417] 1801164994 ns 2.348839009803674 Gnodes/s ( nodes: 4230646601 )
[418] 1623333068 ns 2.606148229464885 Gnodes/s ( nodes: 4230646601 )
[419] 1844698853 ns 2.293407725667405 Gnodes/s ( nodes: 4230646601 )
[420] 1674121981 ns 2.527083837984683 Gnodes/s ( nodes: 4230646601 )
[421] 1514505708 ns 2.793417402557588 Gnodes/s ( nodes: 4230646601 )
[422] 1702395269 ns 2.485114167102399 Gnodes/s ( nodes: 4230646601 )
[423] 1611373560 ns 2.625490889275855 Gnodes/s ( nodes: 4230646601 )
[424] 1635277726 ns 2.587111983325577 Gnodes/s ( nodes: 4230646601 )
[425] 1577778975 ns 2.681393698379078 Gnodes/s ( nodes: 4230646601 )
[426] 1619618084 ns 2.612126057861428 Gnodes/s ( nodes: 4230646601 )
[427] 1690140947 ns 2.503132421298589 Gnodes/s ( nodes: 4230646601 )
[428] 1728431639 ns 2.447679448547748 Gnodes/s ( nodes: 4230646601 )
[429] 1846865124 ns 2.29071768480696 Gnodes/s ( nodes: 4230646601 )
[430] 1574777890 ns 2.686503682751096 Gnodes/s ( nodes: 4230646601 )
[431] 1777477659 ns 2.380140520798523 Gnodes/s ( nodes: 4230646601 )
[432] 1646677088 ns 2.569202323777034 Gnodes/s ( nodes: 4230646601 )
[433] 1534505105 ns 2.757010444093635 Gnodes/s ( nodes: 4230646601 )
[434] 1739445951 ns 2.432180544941807 Gnodes/s ( nodes: 4230646601 )
[435] 1720779057 ns 2.458564673826106 Gnodes/s ( nodes: 4230646601 )
[436] 1611111495 ns 2.62591795423817 Gnodes/s ( nodes: 4230646601 )
[437] 1803764451 ns 2.345454030128239 Gnodes/s ( nodes: 4230646601 )
[438] 1731450921 ns 2.443411216389887 Gnodes/s ( nodes: 4230646601 )
[439] 1524018253 ns 2.775981582026367 Gnodes/s ( nodes: 4230646601 )
[440] 1741156355 ns 2.429791321641531 Gnodes/s ( nodes: 4230646601 )
[441] 1712066145 ns 2.471076607265077 Gnodes/s ( nodes: 4230646601 )
[442] 1675950983 ns 2.524325976065853 Gnodes/s ( nodes: 4230646601 )
[443] 1744399900 ns 2.425273356757244 Gnodes/s ( nodes: 4230646601 )
[444] 1634425392 ns 2.588461132400224 Gnodes/s ( nodes: 4230646601 )
[445] 1968697756 ns 2.148956886909765 Gnodes/s ( nodes: 4230646601 )
[446] 1633790581 ns 2.589466881618655 Gnodes/s ( nodes: 4230646601 )
[447] 1644403757 ns 2.572754156630159 Gnodes/s ( nodes: 4230646601 )
[448] 1686831916 ns 2.50804277585177 Gnodes/s ( nodes: 4230646601 )
[449] 1775052385 ns 2.38339253351106 Gnodes/s ( nodes: 4230646601 )
[450] 1687123542 ns 2.507609250704179 Gnodes/s ( nodes: 4230646601 )
[451] 1638575183 ns 2.581905697640485 Gnodes/s ( nodes: 4230646601 )
[452] 1717585182 ns 2.463136411129099 Gnodes/s ( nodes: 4230646601 )
[453] 1608564925 ns 2.630075127990249 Gnodes/s ( nodes: 4230646601 )
[454] 1738710036 ns 2.4332099737187 Gnodes/s ( nodes: 4230646601 )
[455] 1963142416 ns 2.155038048446914 Gnodes/s ( nodes: 4230646601 )
[456] 1841277671 ns 2.297668986939016 Gnodes/s ( nodes: 4230646601 )
[457] 1844290655 ns 2.293915327028537 Gnodes/s ( nodes: 4230646601 )
[458] 1667175466 ns 2.537613279033222 Gnodes/s ( nodes: 4230646601 )
[459] 1560372166 ns 2.711306118619909 Gnodes/s ( nodes: 4230646601 )
[460] 1611062743 ns 2.625997416538854 Gnodes/s ( nodes: 4230646601 )
[461] 1649581464 ns 2.564678794790337 Gnodes/s ( nodes: 4230646601 )
[462] 1591740326 ns 2.657874863063562 Gnodes/s ( nodes: 4230646601 )
[463] 1801988098 ns 2.347766117709397 Gnodes/s ( nodes: 4230646601 )
[464] 1790898571 ns 2.362303856570557 Gnodes/s ( nodes: 4230646601 )
[465] 1550488259 ns 2.728589898338598 Gnodes/s ( nodes: 4230646601 )
[466] 1639822667 ns 2.579941530348415 Gnodes/s ( nodes: 4230646601 )
[467] 1829675706 ns 2.312238495120512 Gnodes/s ( nodes: 4230646601 )
[468] 1680765349 ns 2.517095324173059 Gnodes/s ( nodes: 4230646601 )
[469] 1654202860 ns 2.557513774942935 Gnodes/s ( nodes: 4230646601 )
[470] 1665761931 ns 2.539766651084548 Gnodes/s ( nodes: 4230646601 )
[471] 1459241584 ns 2.899209183309568 Gnodes/s ( nodes: 4230646601 )
[472] 1849413046 ns 2.287561780831084 Gnodes/s ( nodes: 4230646601 )
[473] 1748795549 ns 2.419177360909443 Gnodes/s ( nodes: 4230646601 )
[474] 1882313241 ns 2.24757840982536 Gnodes/s ( nodes: 4230646601 )
[475] 1750578264 ns 2.416713772815358 Gnodes/s ( nodes: 4230646601 )
[476] 1591642009 ns 2.658039042119804 Gnodes/s ( nodes: 4230646601 )
[477] 1639207704 ns 2.580909417809813 Gnodes/s ( nodes: 4230646601 )
[478] 1608117288 ns 2.630807238109861 Gnodes/s ( nodes: 4230646601 )
[479] 1932276731 ns 2.189462064686013 Gnodes/s ( nodes: 4230646601 )
[480] 1595932280 ns 2.650893558591346 Gnodes/s ( nodes: 4230646601 )
[481] 1590488758 ns 2.659966365508885 Gnodes/s ( nodes: 4230646601 )
[482] 1731685575 ns 2.443080119206976 Gnodes/s ( nodes: 4230646601 )
[483] 1741214052 ns 2.429710807893251 Gnodes/s ( nodes: 4230646601 )
[484] 1857006929 ns 2.278207224179937 Gnodes/s ( nodes: 4230646601 )
[485] 1749967219 ns 2.41755762911808 Gnodes/s ( nodes: 4230646601 )
[486] 1603731197 ns 2.638002309186232 Gnodes/s ( nodes: 4230646601 )
[487] 1743252966 ns 2.426869010702145 Gnodes/s ( nodes: 4230646601 )
[488] 1717284615 ns 2.463567520518432 Gnodes/s ( nodes: 4230646601 )
[489] 1749043651 ns 2.418834200382115 Gnodes/s ( nodes: 4230646601 )
[490] 1827678632 ns 2.314765039612281 Gnodes/s ( nodes: 4230646601 )
[491] 1856501484 ns 2.278827481400494 Gnodes/s ( nodes: 4230646601 )
[492] 1694869280 ns 2.496149202137878 Gnodes/s ( nodes: 4230646601 )
[493] 1628670887 ns 2.597606818399524 Gnodes/s ( nodes: 4230646601 )
[494] 1642419024 ns 2.575863125779283 Gnodes/s ( nodes: 4230646601 )
[495] 1877901257 ns 2.25285892175107 Gnodes/s ( nodes: 4230646601 )
[496] 1615997967 ns 2.617977675339489 Gnodes/s ( nodes: 4230646601 )
[497] 1725081754 ns 2.452432524539935 Gnodes/s ( nodes: 4230646601 )
[498] 1709266857 ns 2.475123520750511 Gnodes/s ( nodes: 4230646601 )
[499] 1732133620 ns 2.442448176140129 Gnodes/s ( nodes: 4230646601 )
[500] 1739516789 ns 2.432081499731935 Gnodes/s ( nodes: 4230646601 )
[501] 1781943711 ns 2.374175219387724 Gnodes/s ( nodes: 4230646601 )
[502] 1664555478 ns 2.541607448303985 Gnodes/s ( nodes: 4230646601 )
[503] 1670186231 ns 2.533038844696355 Gnodes/s ( nodes: 4230646601 )
[504] 1581567746 ns 2.674970207061873 Gnodes/s ( nodes: 4230646601 )
[505] 1637927321 ns 2.582926938673368 Gnodes/s ( nodes: 4230646601 )
[506] 1816659818 ns 2.328805073509916 Gnodes/s ( nodes: 4230646601 )
[507] 1870945021 ns 2.261235126374138 Gnodes/s ( nodes: 4230646601 )
[508] 1701668417 ns 2.486175660742724 Gnodes/s ( nodes: 4230646601 )
[509] 1658937785 ns 2.550214142599688 Gnodes/s ( nodes: 4230646601 )
[510] 1571664050 ns 2.691826285013009 Gnodes/s ( nodes: 4230646601 )
[511] 1607768854 ns 2.631377383928349 Gnodes/s ( nodes: 4230646601 )
[512] 1593690162 ns 2.654623026404802 Gnodes/s ( nodes: 4230646601 )
[513] 1682986633 ns 2.513773144744876 Gnodes/s ( nodes: 4230646601 )
[514] 1558973980 ns 2.713737788619153 Gnodes/s ( nodes: 4230646601 )
[515] 1733065738 ns 2.44113452146499 Gnodes/s ( nodes: 4230646601 )
[516] 1732799919 ns 2.441509002055765 Gnodes/s ( nodes: 4230646601 )
[517] 1603069152 ns 2.639091767015675 Gnodes/s ( nodes: 4230646601 )
[518] 1708745284 ns 2.475879021065377 Gnodes/s ( nodes: 4230646601 )
[519] 1732141372 ns 2.442437245243513 Gnodes/s ( nodes: 4230646601 )
[520] 1717159558 ns 2.463746936788736 Gnodes/s ( nodes: 4230646601 )
[521] 1620770346 ns 2.610269006612242 Gnodes/s ( nodes: 4230646601 )
[522] 1666327367 ns 2.538904830337579 Gnodes/s ( nodes: 4230646601 )
[523] 1794726085 ns 2.357265900551058 Gnodes/s ( nodes: 4230646601 )
[524] 1465102008 ns 2.887612314978139 Gnodes/s ( nodes: 4230646601 )
[525] 1606241552 ns 2.633879440942267 Gnodes/s ( nodes: 4230646601 )
[526] 1658276514 ns 2.551231091607922 Gnodes/s ( nodes: 4230646601 )
[527] 1659489086 ns 2.549366932684968 Gnodes/s ( nodes: 4230646601 )
[528] 1742509204 ns 2.427904880667706 Gnodes/s ( nodes: 4230646601 )
[529] 1482299479 ns 2.854110563308105 Gnodes/s ( nodes: 4230646601 )
[530] 1612006775 ns 2.624459565934516 Gnodes/s ( nodes: 4230646601 )
[531] 1606181953 ns 2.633977173693222 Gnodes/s ( nodes: 4230646601 )
[532] 1849602975 ns 2.287326879434761 Gnodes/s ( nodes: 4230646601 )
[533] 1798518313 ns 2.352295537065237 Gnodes/s ( nodes: 4230646601 )
[534] 1733523444 ns 2.440489983359002 Gnodes/s ( nodes: 4230646601 )
[535] 1492615958 ns 2.83438387371174 Gnodes/s ( nodes: 4230646601 )
[536] 1718344430 ns 2.46204807786993 Gnodes/s ( nodes: 4230646601 )
[537] 1814780875 ns 2.331216214188944 Gnodes/s ( nodes: 4230646601 )
[538] 1874116747 ns 2.257408247256861 Gnodes/s ( nodes: 4230646601 )
[539] 1717325690 ns 2.463508596904528 Gnodes/s ( nodes: 4230646601 )
[540] 1849614245 ns 2.287312942380588 Gnodes/s ( nodes: 4230646601 )
[541] 1617494285 ns 2.615555826214248 Gnodes/s ( nodes: 4230646601 )
[542] 1707210345 ns 2.47810506384906 Gnodes/s ( nodes: 4230646601 )
[543] 1544292119 ns 2.739537778473892 Gnodes/s ( nodes: 4230646601 )
[544] 1688634220 ns 2.505365905115911 Gnodes/s ( nodes: 4230646601 )
[545] 1748505653 ns 2.419578451886195 Gnodes/s ( nodes: 4230646601 )
[546] 1841633534 ns 2.297225003180247 Gnodes/s ( nodes: 4230646601 )
[547] 1685762441 ns 2.509633918816204 Gnodes/s ( nodes: 4230646601 )
[548] 1752769371 ns 2.413692680279042 Gnodes/s ( nodes: 4230646601 )
[549] 1720489752 ns 2.458978088118249 Gnodes/s ( nodes: 4230646601 )
[550] 1880783529 ns 2.249406449900913 Gnodes/s ( nodes: 4230646601 )
[551] 1774733313 ns 2.383821033847918 Gnodes/s ( nodes: 4230646601 )
[552] 1855164002 ns 2.280470403931437 Gnodes/s ( nodes: 4230646601 )
[553] 1778706328 ns 2.378496401796126 Gnodes/s ( nodes: 4230646601 )
[554] 1811957622 ns 2.334848535988553 Gnodes/s ( nodes: 4230646601 )
[555] 1754016527 ns 2.411976475635568 Gnodes/s ( nodes: 4230646601 )
[556] 1644722388 ns 2.572255738638368 Gnodes/s ( nodes: 4230646601 )
[557] 1689105943 ns 2.504666222111564 Gnodes/s ( nodes: 4230646601 )
[558] 1455113791 ns 2.907433512875008 Gnodes/s ( nodes: 4230646601 )
[559] 1849582686 ns 2.287351970270336 Gnodes/s ( nodes: 4230646601 )
[560] 1831817518 ns 2.309534961549593 Gnodes/s ( nodes: 4230646601 )
[561] 1832020359 ns 2.309279250209468 Gnodes/s ( nodes: 4230646601 )
[562] 1773232537 ns 2.385838581643396 Gnodes/s ( nodes: 4230646601 )
[563] 1820762632 ns 2.323557462486411 Gnodes/s ( nodes: 4230646601 )
[564] 1603201502 ns 2.638873900580964 Gnodes/s ( nodes: 4230646601 )
[565] 1863894386 ns 2.269788799610666 Gnodes/s ( nodes: 4230646601 )
[566] 1878032042 ns 2.252702034036968 Gnodes/s ( nodes: 4230646601 )
[567] 1766011729 ns 2.395593716354078 Gnodes/s ( nodes: 4230646601 )
[568] 1500669937 ns 2.819171955598388 Gnodes/s ( nodes: 4230646601 )
[569] 1690689849 ns 2.502319750427507 Gnodes/s ( nodes: 4230646601 )
[570] 1608612129 ns 2.629997949617599 Gnodes/s ( nodes: 4230646601 )
[571] 1616953057 ns 2.616431307442712 Gnodes/s ( nodes: 4230646601 )
[572] 1878951008 ns 2.25160027216633 Gnodes/s ( nodes: 4230646601 )
[573] 1781243580 ns 2.375108406566159 Gnodes/s ( nodes: 4230646601 )
[574] 1774604684 ns 2.383993820789442 Gnodes/s ( nodes: 4230646601 )
[575] 1665602379 ns 2.540009941352275 Gnodes/s ( nodes: 4230646601 )
[576] 1833844633 ns 2.306982022833119 Gnodes/s ( nodes: 4230646601 )
[577] 1802745843 ns 2.346779285292741 Gnodes/s ( nodes: 4230646601 )
[578] 1773143172 ns 2.3859588260028 Gnodes/s ( nodes: 4230646601 )
[579] 1690116955 ns 2.503167954433071 Gnodes/s ( nodes: 4230646601 )
[580] 1700247210 ns 2.488253811632486 Gnodes/s ( nodes: 4230646601 )
[581] 1576045400 ns 2.684343103948655 Gnodes/s ( nodes: 4230646601 )
[582] 1521947296 ns 2.779758939168942 Gnodes/s ( nodes: 4230646601 )
[583] 1930503354 ns 2.191473323386933 Gnodes/s ( nodes: 4230646601 )
[584] 1817298328 ns 2.327986844986521 Gnodes/s ( nodes: 4230646601 )
[585] 1751917868 ns 2.414865832625893 Gnodes/s ( nodes: 4230646601 )
[586] 1948436420 ns 2.171303388488294 Gnodes/s ( nodes: 4230646601 )
[587] 1654094459 ns 2.557681381483909 Gnodes/s ( nodes: 4230646601 )
[588] 1739921482 ns 2.431515815378616 Gnodes/s ( nodes: 4230646601 )
[589] 1686434504 ns 2.508633801648072 Gnodes/s ( nodes: 4230646601 )
[590] 1772775969 ns 2.386453040305173 Gnodes/s ( nodes: 4230646601 )
[591] 1521083012 ns 2.781338406664159 Gnodes/s ( nodes: 4230646601 )
[592] 1725997108 ns 2.45113191753969 Gnodes/s ( nodes: 4230646601 )
[593] 1699862559 ns 2.488816862634363 Gnodes/s ( nodes: 4230646601 )
[594] 1754555972 ns 2.411234904166397 Gnodes/s ( nodes: 4230646601 )
[595] 1863400621 ns 2.270390249590885 Gnodes/s ( nodes: 4230646601 )
[596] 1602974792 ns 2.639247118615949 Gnodes/s ( nodes: 4230646601 )
[597] 1908526854 ns 2.216707924299398 Gnodes/s ( nodes: 4230646601 )
[598] 1716311525 ns 2.464964279139243 Gnodes/s ( nodes: 4230646601 )
[599] 1827702671 ns 2.314734594487005 Gnodes/s ( nodes: 4230646601 )
[600] 1831266939 ns 2.310229334075255 Gnodes/s ( nodes: 4230646601 )
[601] 1721022610 ns 2.458216746495852 Gnodes/s ( nodes: 4230646601 )
[602] 1770056573 ns 2.390119426425813 Gnodes/s ( nodes: 4230646601 )
[603] 1898698692 ns 2.228182185422815 Gnodes/s ( nodes: 4230646601 )
[604] 1593227397 ns 2.655394081827982 Gnodes/s ( nodes: 4230646601 )
[605] 1776882004 ns 2.380938403043222 Gnodes/s ( nodes: 4230646601 )
[606] 1843837392 ns 2.29447923084532 Gnodes/s ( nodes: 4230646601 )
[607] 1700912510 ns 2.487280548603878 Gnodes/s ( nodes: 4230646601 )
[608] 1587261170 ns 2.665375226812863 Gnodes/s ( nodes: 4230646601 )
[609] 1710107273 ns 2.473907144771263 Gnodes/s ( nodes: 4230646601 )
[610] 1738244161 ns 2.433862109777569 Gnodes/s ( nodes: 4230646601 )
[611] 1764211954 ns 2.398037600531982 Gnodes/s ( nodes: 4230646601 )
[612] 1681787543 ns 2.515565428349709 Gnodes/s ( nodes: 4230646601 )
[613] 1775714589 ns 2.382503712706727 Gnodes/s ( nodes: 4230646601 )
[614] 1783734282 ns 2.371791944401279 Gnodes/s ( nodes: 4230646601 )
[615] 1683867971 ns 2.512457433635692 Gnodes/s ( nodes: 4230646601 )
[616] 1579949119 ns 2.677710661769735 Gnodes/s ( nodes: 4230646601 )
[617] 1670846626 ns 2.532037671900592 Gnodes/s ( nodes: 4230646601 )
[618] 1942533626 ns 2.177901347175959 Gnodes/s ( nodes: 4230646601 )
[619] 1827651865 ns 2.314798940661492 Gnodes/s ( nodes: 4230646601 )
[620] 1804110940 ns 2.34500357333901 Gnodes/s ( nodes: 4230646601 )
[621] 1800298702 ns 2.349969255824082 Gnodes/s ( nodes: 4230646601 )
[622] 1710581823 ns 2.473220832886168 Gnodes/s ( nodes: 4230646601 )
[623] 1935618358 ns 2.185682205128166 Gnodes/s ( nodes: 4230646601 )
[624] 1742003008 ns 2.428610387910421 Gnodes/s ( nodes: 4230646601 )
[625] 1626956135 ns 2.60034460056294 Gnodes/s ( nodes: 4230646601 )
[626] 1700870145 ns 2.487342501387724 Gnodes/s ( nodes: 4230646601 )
[627] 1463051166 ns 2.89166004533296 Gnodes/s ( nodes: 4230646601 )
[628] 1644947004 ns 2.571904499483802 Gnodes/s ( nodes: 4230646601 )
[629] 1634050932 ns 2.589054305560655 Gnodes/s ( nodes: 4230646601 )
[630] 1622171085 ns 2.608015048548347 Gnodes/s ( nodes: 4230646601 )
[631] 1780387802 ns 2.376250048583517 Gnodes/s ( nodes: 4230646601 )
[632] 1732223065 ns 2.442322057985067 Gnodes/s ( nodes: 4230646601 )
[633] 1636547295 ns 2.585105003641218 Gnodes/s ( nodes: 4230646601 )
[634] 1586946520 ns 2.665903701027052 Gnodes/s ( nodes: 4230646601 )
[635] 1672333932 ns 2.529785780248104 Gnodes/s ( nodes: 4230646601 )
[636] 1529515510 ns 2.766004380694381 Gnodes/s ( nodes: 4230646601 )
[637] 1814873744 ns 2.331096923401191 Gnodes/s ( nodes: 4230646601 )
[638] 1655108197 ns 2.556114826008562 Gnodes/s ( nodes: 4230646601 )
[639] 1501729107 ns 2.81718359275299 Gnodes/s ( nodes: 4230646601 )
[640] 1533255630 ns 2.75925717683489 Gnodes/s ( nodes: 4230646601 )
[641] 1599736971 ns 2.644588877854971 Gnodes/s ( nodes: 4230646601 )
[642] 1719527240 ns 2.460354510580478 Gnodes/s ( nodes: 4230646601 )
[643] 1854273591 ns 2.281565472071699 Gnodes/s ( nodes: 4230646601 )
[644] 1766448940 ns 2.395000786719598 Gnodes/s ( nodes: 4230646601 )
[645] 1548265966 ns 2.732506361248788 Gnodes/s ( nodes: 4230646601 )
[646] 1633531142 ns 2.589878143259787 Gnodes/s ( nodes: 4230646601 )
[647] 1905161071 ns 2.220624106485325 Gnodes/s ( nodes: 4230646601 )
[648] 1679473539 ns 2.519031412378805 Gnodes/s ( nodes: 4230646601 )
[649] 1587110432 ns 2.665628374497383 Gnodes/s ( nodes: 4230646601 )
[650] 1672526452 ns 2.529494583443515 Gnodes/s ( nodes: 4230646601 )
[651] 1948127948 ns 2.171647198708532 Gnodes/s ( nodes: 4230646601 )
[652] 1577822965 ns 2.681318940620185 Gnodes/s ( nodes: 4230646601 )
[653] 1490679694 ns 2.838065493229963 Gnodes/s ( nodes: 4230646601 )
[654] 1540982339 ns 2.745421861061316 Gnodes/s ( nodes: 4230646601 )
[655] 1775181299 ns 2.383219451096752 Gnodes/s ( nodes: 4230646601 )
[656] 1681732124 ns 2.515648325095561 Gnodes/s ( nodes: 4230646601 )
[657] 1794634839 ns 2.357385752835037 Gnodes/s ( nodes: 4230646601 )
[658] 1655905011 ns 2.554884835118118 Gnodes/s ( nodes: 4230646601 )
[659] 1789785589 ns 2.363772860280863 Gnodes/s ( nodes: 4230646601 )
[660] 1755932722 ns 2.409344360404259 Gnodes/s ( nodes: 4230646601 )
[661] 1742024392 ns 2.428580575810904 Gnodes/s ( nodes: 4230646601 )
[662] 1732933851 ns 2.441320306922667 Gnodes/s ( nodes: 4230646601 )
[663] 1603450222 ns 2.638464570308313 Gnodes/s ( nodes: 4230646601 )
[664] 1671414160 ns 2.531177910446804 Gnodes/s ( nodes: 4230646601 )
[665] 1689788266 ns 2.503654857903955 Gnodes/s ( nodes: 4230646601 )
[666] 1687895137 ns 2.506462936150991 Gnodes/s ( nodes: 4230646601 )
[667] 1681814489 ns 2.515525124007895 Gnodes/s ( nodes: 4230646601 )
[668] 1742613988 ns 2.427758889882158 Gnodes/s ( nodes: 4230646601 )
[669] 1845116058 ns 2.292889156027279 Gnodes/s ( nodes: 4230646601 )
[670] 1678210632 ns 2.520927063820437 Gnodes/s ( nodes: 4230646601 )
[671] 1723965152 ns 2.454020950534852 Gnodes/s ( nodes: 4230646601 )
[672] 1957970644 ns 2.16073035311555 Gnodes/s ( nodes: 4230646601 )
[673] 1811955297 ns 2.334851531936 Gnodes/s ( nodes: 4230646601 )
[674] 1677763037 ns 2.521599598811521 Gnodes/s ( nodes: 4230646601 )
[675] 1787961268 ns 2.366184702497705 Gnodes/s ( nodes: 4230646601 )
[676] 1795112042 ns 2.356759077994085 Gnodes/s ( nodes: 4230646601 )
[677] 1756049666 ns 2.409183910291521 Gnodes/s ( nodes: 4230646601 )
[678] 1794918097 ns 2.357013731195335 Gnodes/s ( nodes: 4230646601 )
